

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
53.300, 1.53, 4, , 3.302, 1
53.320, 1.53, 4, , 3.302, 1
53.340, 1.54, 4, , 3.302, 1
53.360, 1.52, 4, , 3.302, 1
53.380, 1.51, 4, , 3.302, 1
53.400, 1.53, 4, , 3.302, 1
53.420, 1.53, 4, , 3.302, 1
53.440, 1.53, 4, , 3.302, 1
53.460, 1.54, 4, , 3.302, 1
53.480, 1.52, 4, , 3.302, 1
53.500, 1.53, 4, , 3.302, 1
53.520, 1.53, 4, , 3.302, 1
53.540, 1.54, 4, , 3.302, 1
53.560, 1.54, 4, , 3.302, 1
53.580, 1.52, 4, , 3.302, 1
53.600, 1.56, 4, , 3.302, 1
53.620, 1.55, 4, , 3.302, 1
53.640, 1.54, 4, , 3.302, 1
53.660, 1.53, 4, , 3.302, 1
53.680, 1.53, 4, , 3.302, 1
53.700, 1.52, 4, , 3.302, 1
53.720, 1.52, 4, , 3.302, 1
53.740, 1.54, 4, , 3.302, 1
53.760, 1.54, 4, , 3.302, 1
53.780, 1.54, 4, , 3.302, 1
53.800, 1.51, 4, , 3.302, 1
53.820, 1.53, 4, , 3.302, 1
53.840, 1.54, 4, , 3.302, 1
53.860, 1.54, 4, , 3.302, 1
53.880, 1.53, 4, , 3.302, 1
53.900, 1.52, 4, , 3.302, 1
53.920, 1.52, 4, , 3.302, 1
53.940, 1.51, 4, , 3.302, 1
53.960, 1.52, 4, , 3.302, 1
53.980, 1.52, 4, , 3.302, 1
54.000, 1.54, 4, , 3.302, 1
54.020, 1.53, 4, , 3.302, 1
54.040, 1.53, 4, , 3.302, 1
54.060, 1.51, 4, , 3.302, 1
54.080, 1.53, 4, , 3.302, 1
54.100, 1.51, 4, , 3.302, 1
54.120, 1.53, 4, , 3.302, 1
54.140, 1.52, 4, , 3.302, 1
54.160, 1.53, 4, , 3.302, 1
54.180, 1.52, 4, , 3.302, 1
54.200, 1.51, 4, , 3.302, 1
54.220, 1.52, 4, , 3.302, 1
54.240, 1.52, 4, , 3.302, 1
54.260, 1.52, 4, , 3.302, 1
54.280, 1.50, 4, , 3.302, 1
54.300, 1.51, 4, , 3.302, 1
54.320, 1.50, 4, , 3.302, 1
54.340, 1.52, 4, , 3.302, 1
54.360, 1.50, 4, , 3.302, 1
54.380, 1.53, 4, , 3.302, 1
54.400, 1.50, 4, , 3.302, 1
54.420, 1.53, 4, , 3.302, 1
54.440, 1.52, 4, , 3.302, 1
54.460, 1.52, 4, , 3.302, 1
54.480, 1.50, 4, , 3.302, 1
54.500, 1.53, 4, , 3.302, 1
54.520, 1.52, 4, , 3.302, 1
54.540, 1.50, 4, , 3.302, 1
54.560, 1.52, 4, , 3.302, 1
54.580, 1.52, 4, , 3.302, 1
54.600, 1.50, 4, , 3.302, 1
54.620, 1.50, 4, , 3.302, 1
54.640, 1.50, 4, , 3.302, 1
54.660, 1.49, 4, , 3.302, 1
54.680, 1.52, 4, , 3.302, 1
54.700, 1.51, 4, , 3.302, 1
54.720, 1.52, 4, , 3.302, 1
54.740, 1.50, 4, , 3.302, 1
54.760, 1.52, 4, , 3.302, 1
54.780, 1.51, 4, , 3.302, 1
54.800, 1.53, 4, , 3.302, 1
54.820, 1.52, 4, , 3.302, 1
54.840, 1.50, 4, , 3.302, 1
54.860, 1.49, 4, , 3.302, 1
54.880, 1.52, 4, , 3.302, 1
54.900, 1.51, 4, , 3.302, 1
54.920, 1.52, 4, , 3.302, 1
54.940, 1.51, 4, , 3.302, 1
54.960, 1.50, 4, , 3.302, 1
54.980, 1.51, 4, , 3.302, 1
55.000, 1.51, 4, , 3.302, 1
55.020, 1.51, 4, , 3.302, 1
55.040, 1.50, 4, , 3.302, 1
55.060, 1.50, 4, , 3.302, 1
55.080, 1.49, 4, , 3.302, 1
55.100, 1.51, 4, , 3.302, 1
55.120, 1.48, 4, , 3.302, 1
55.140, 1.50, 4, , 3.302, 1
55.160, 1.50, 4, , 3.302, 1
55.180, 1.52, 4, , 3.302, 1
55.200, 1.49, 4, , 3.302, 1
55.220, 1.50, 4, , 3.302, 1
55.240, 1.48, 4, , 3.302, 1
55.260, 1.50, 4, , 3.302, 1
55.280, 1.50, 4, , 3.302, 1
55.300, 1.51, 4, , 3.302, 1
55.320, 1.50, 4, , 3.302, 1
55.340, 1.51, 4, , 3.302, 1
55.360, 1.51, 4, , 3.302, 1
55.380, 1.49, 4, , 3.302, 1
55.400, 1.50, 4, , 3.302, 1
55.420, 1.50, 4, , 3.302, 1
55.440, 1.49, 4, , 3.302, 1
55.460, 1.47, 4, , 3.302, 1
55.480, 1.51, 4, , 3.302, 1
55.500, 1.48, 4, , 3.302, 1
55.520, 1.50, 4, , 3.302, 1
55.540, 1.46, 4, , 3.302, 1
55.560, 1.52, 4, , 3.302, 1
55.580, 1.50, 4, , 3.302, 1
55.600, 1.52, 4, , 3.302, 1
55.620, 1.48, 4, , 3.302, 1
55.640, 1.50, 4, , 3.302, 1
55.660, 1.49, 4, , 3.302, 1
55.680, 1.49, 4, , 3.302, 1
55.700, 1.48, 4, , 3.302, 1
55.720, 1.51, 4, , 3.302, 1
55.740, 1.50, 4, , 3.302, 1
55.760, 1.48, 4, , 3.302, 1
55.780, 1.49, 4, , 3.302, 1
55.800, 1.49, 4, , 3.302, 1
55.820, 1.49, 4, , 3.302, 1
55.840, 1.49, 4, , 3.302, 1
55.860, 1.49, 4, , 3.302, 1
55.880, 1.48, 4, , 3.302, 1
55.900, 1.51, 4, , 3.302, 1
55.920, 1.49, 4, , 3.302, 1
55.940, 1.50, 4, , 3.302, 1
55.960, 1.48, 4, , 3.302, 1
55.980, 1.51, 4, , 3.302, 1
56.000, 1.47, 4, , 3.302, 1
56.020, 1.51, 4, , 3.302, 1
56.040, 1.49, 4, , 3.302, 1
56.060, 1.50, 4, , 3.302, 1
56.080, 1.49, 4, , 3.302, 1
56.100, 1.51, 4, , 3.302, 1
56.120, 1.48, 4, , 3.302, 1
56.140, 1.48, 4, , 3.302, 1
56.160, 1.49, 4, , 3.302, 1
56.180, 1.51, 4, , 3.302, 1
56.200, 1.49, 4, , 3.302, 1
56.220, 1.48, 4, , 3.302, 1
56.240, 1.49, 4, , 3.302, 1
56.260, 1.49, 4, , 3.302, 1
56.280, 1.49, 4, , 3.302, 1
56.300, 1.49, 4, , 3.302, 1
56.320, 1.49, 4, , 3.302, 1
56.340, 1.48, 4, , 3.302, 1
56.360, 1.47, 4, , 3.302, 1
56.380, 1.48, 4, , 3.302, 1
56.400, 1.48, 4, , 3.302, 1
56.420, 1.47, 4, , 3.302, 1
56.440, 1.49, 4, , 3.302, 1
56.460, 1.47, 4, , 3.302, 1
56.480, 1.46, 4, , 3.302, 1
56.500, 1.46, 4, , 3.302, 1
56.520, 1.48, 4, , 3.302, 1
56.540, 1.47, 4, , 3.302, 1
56.560, 1.48, 4, , 3.302, 1
56.580, 1.49, 4, , 3.302, 1
56.600, 1.49, 4, , 3.302, 1
56.620, 1.45, 4, , 3.302, 1
56.640, 1.47, 4, , 3.302, 1
56.660, 1.46, 4, , 3.302, 1
56.680, 1.49, 4, , 3.302, 1
56.700, 1.48, 4, , 3.302, 1
56.720, 1.48, 4, , 3.302, 1
56.740, 1.49, 4, , 3.302, 1
56.760, 1.48, 4, , 3.302, 1
56.780, 1.47, 4, , 3.302, 1
56.800, 1.48, 4, , 3.302, 1
56.820, 1.49, 4, , 3.302, 1
56.840, 1.46, 4, , 3.302, 1
56.860, 1.48, 4, , 3.302, 1
56.880, 1.46, 4, , 3.302, 1
56.900, 1.47, 4, , 3.302, 1
56.920, 1.46, 4, , 3.302, 1
56.940, 1.46, 4, , 3.302, 1
56.960, 1.46, 4, , 3.302, 1
56.980, 1.49, 4, , 3.302, 1
57.000, 1.46, 4, , 3.302, 1
57.020, 1.48, 4, , 3.302, 1
57.040, 1.47, 4, , 3.302, 1
57.060, 1.46, 4, , 3.302, 1
57.080, 1.46, 4, , 3.302, 1
57.100, 1.47, 4, , 3.302, 1
57.120, 1.46, 4, , 3.302, 1
57.140, 1.49, 4, , 3.302, 1
57.160, 1.47, 4, , 3.302, 1
57.180, 1.49, 4, , 3.302, 1
57.200, 1.46, 4, , 3.302, 1
57.220, 1.48, 4, , 3.302, 1
57.240, 1.49, 4, , 3.302, 1
57.260, 1.46, 4, , 3.302, 1
57.280, 1.47, 4, , 3.302, 1
57.300, 1.47, 4, , 3.302, 1
57.320, 1.46, 4, , 3.302, 1
57.340, 1.46, 4, , 3.302, 1
57.360, 1.46, 4, , 3.302, 1
57.380, 1.47, 4, , 3.302, 1
57.400, 1.48, 4, , 3.302, 1
57.420, 1.46, 4, , 3.302, 1
57.440, 1.49, 4, , 3.302, 1
57.460, 1.46, 4, , 3.302, 1
57.480, 1.46, 4, , 3.302, 1
57.500, 1.46, 4, , 3.302, 1
57.520, 1.47, 4, , 3.302, 1
57.540, 1.45, 4, , 3.302, 1
57.560, 1.47, 4, , 3.302, 1
57.580, 1.44, 4, , 3.302, 1
57.600, 1.46, 4, , 3.302, 1
57.620, 1.45, 4, , 3.302, 1
57.640, 1.43, 4, , 3.302, 1
57.660, 1.47, 4, , 3.302, 1
57.680, 1.45, 4, , 3.302, 1
57.700, 1.47, 4, , 3.302, 1
57.720, 1.47, 4, , 3.302, 1
57.740, 1.48, 4, , 3.302, 1
57.760, 1.44, 4, , 3.302, 1
57.780, 1.46, 4, , 3.302, 1
57.800, 1.44, 4, , 3.302, 1
57.820, 1.46, 4, , 3.302, 1
57.840, 1.46, 4, , 3.302, 1
57.860, 1.44, 4, , 3.302, 1
57.880, 1.46, 4, , 3.302, 1
57.900, 1.47, 4, , 3.302, 1
57.920, 1.47, 4, , 3.302, 1
57.940, 1.46, 4, , 3.302, 1
57.960, 1.46, 4, , 3.302, 1
57.980, 1.48, 4, , 3.302, 1
58.000, 1.46, 4, , 3.302, 1
58.020, 1.45, 4, , 3.302, 1
58.040, 1.46, 4, , 3.302, 1
58.060, 1.45, 4, , 3.302, 1
58.080, 1.46, 4, , 3.302, 1
58.100, 1.44, 4, , 3.302, 1
58.120, 1.45, 4, , 3.302, 1
58.140, 1.45, 4, , 3.302, 1
58.160, 1.46, 4, , 3.302, 1
58.180, 1.45, 4, , 3.302, 1
58.200, 1.45, 4, , 3.302, 1
58.220, 1.45, 4, , 3.302, 1
58.240, 1.44, 4, , 3.302, 1
58.260, 1.44, 4, , 3.302, 1
58.280, 1.45, 4, , 3.302, 1
58.300, 1.42, 4, , 3.302, 1
58.320, 1.45, 4, , 3.302, 1
58.340, 1.44, 4, , 3.302, 1
58.360, 1.46, 4, , 3.302, 1
58.380, 1.45, 4, , 3.302, 1
58.400, 1.46, 4, , 3.302, 1
58.420, 1.46, 4, , 3.302, 1
58.440, 1.46, 4, , 3.302, 1
58.460, 1.44, 4, , 3.302, 1
58.480, 1.45, 4, , 3.302, 1
58.500, 1.45, 4, , 3.302, 1
58.520, 1.46, 4, , 3.302, 1
58.540, 1.43, 4, , 3.302, 1
58.560, 1.44, 4, , 3.302, 1
58.580, 1.45, 4, , 3.302, 1
58.600, 1.43, 4, , 3.302, 1
58.620, 1.43, 4, , 3.302, 1
58.640, 1.44, 4, , 3.302, 1
58.660, 1.43, 4, , 3.302, 1
58.680, 1.44, 4, , 3.302, 1
58.700, 1.45, 4, , 3.302, 1
58.720, 1.45, 4, , 3.302, 1
58.740, 1.45, 4, , 3.302, 1
58.760, 1.44, 4, , 3.302, 1
58.780, 1.43, 4, , 3.302, 1
58.800, 1.44, 4, , 3.302, 1
58.820, 1.43, 4, , 3.302, 1
58.840, 1.42, 4, , 3.302, 1
58.860, 1.45, 4, , 3.302, 1
58.880, 1.43, 4, , 3.302, 1
58.900, 1.43, 4, , 3.302, 1
58.920, 1.44, 4, , 3.302, 1
58.940, 1.44, 4, , 3.302, 1
58.960, 1.43, 4, , 3.302, 1
58.980, 1.43, 4, , 3.302, 1
59.000, 1.44, 4, , 3.302, 1
59.020, 1.42, 4, , 3.302, 1
59.040, 1.44, 4, , 3.302, 1
59.060, 1.43, 4, , 3.302, 1
59.080, 1.43, 4, , 3.302, 1
59.100, 1.42, 4, , 3.302, 1
59.120, 1.44, 4, , 3.302, 1
59.140, 1.43, 4, , 3.302, 1
59.160, 1.44, 4, , 3.302, 1
59.180, 1.41, 4, , 3.302, 1
59.200, 1.43, 4, , 3.302, 1
59.220, 1.42, 4, , 3.302, 1
59.240, 1.43, 4, , 3.302, 1
59.260, 1.41, 4, , 3.302, 1
59.280, 1.41, 4, , 3.302, 1
59.300, 1.43, 4, , 3.302, 1
59.320, 1.42, 4, , 3.302, 1
59.340, 1.42, 4, , 3.302, 1
59.360, 1.43, 4, , 3.302, 1
59.380, 1.43, 4, , 3.302, 1
59.400, 1.42, 4, , 3.302, 1
59.420, 1.44, 4, , 3.302, 1
59.440, 1.42, 4, , 3.302, 1
59.460, 1.44, 4, , 3.302, 1
59.480, 1.42, 4, , 3.302, 1
59.500, 1.45, 4, , 3.302, 1
59.520, 1.42, 4, , 3.302, 1
59.540, 1.45, 4, , 3.302, 1
59.560, 1.42, 4, , 3.302, 1
59.580, 1.43, 4, , 3.302, 1
59.600, 1.44, 4, , 3.302, 1
59.620, 1.43, 4, , 3.302, 1
59.640, 1.44, 4, , 3.302, 1
59.660, 1.43, 4, , 3.302, 1
59.680, 1.44, 4, , 3.302, 1
59.700, 1.42, 4, , 3.302, 1
59.720, 1.43, 4, , 3.302, 1
59.740, 1.43, 4, , 3.302, 1
59.760, 1.42, 4, , 3.302, 1
59.780, 1.43, 4, , 3.302, 1
59.800, 1.42, 4, , 3.302, 1
59.820, 1.42, 4, , 3.302, 1
59.840, 1.44, 4, , 3.302, 1
59.860, 1.41, 4, , 3.302, 1
59.880, 1.42, 4, , 3.302, 1
59.900, 1.42, 4, , 3.302, 1
59.920, 1.43, 4, , 3.302, 1
59.940, 1.41, 4, , 3.302, 1
59.960, 1.42, 4, , 3.302, 1
59.980, 1.42, 4, , 3.302, 1
60.000, 1.43, 4, , 3.302, 1
60.020, 1.44, 4, , 3.302, 1
60.040, 1.43, 4, , 3.302, 1
60.060, 1.42, 4, , 3.302, 1
60.080, 1.43, 4, , 3.302, 1
60.100, 1.41, 4, , 3.302, 1
60.120, 1.42, 4, , 3.302, 1
60.140, 1.42, 4, , 3.302, 1
60.160, 1.42, 4, , 3.302, 1
60.180, 1.41, 4, , 3.302, 1
60.200, 1.41, 4, , 3.302, 1
60.220, 1.42, 4, , 3.302, 1
60.240, 1.43, 4, , 3.302, 1
60.260, 1.42, 4, , 3.302, 1
60.280, 1.41, 4, , 3.302, 1
60.300, 1.44, 4, , 3.302, 1
60.320, 1.40, 4, , 3.302, 1
60.340, 1.41, 4, , 3.302, 1
60.360, 1.40, 4, , 3.302, 1
60.380, 1.42, 4, , 3.302, 1
60.400, 1.43, 4, , 3.302, 1
60.420, 1.43, 4, , 3.302, 1
60.440, 1.41, 4, , 3.302, 1
60.460, 1.43, 4, , 3.302, 1
60.480, 1.39, 4, , 3.302, 1
60.500, 1.43, 4, , 3.302, 1
60.520, 1.41, 4, , 3.302, 1
60.540, 1.41, 4, , 3.302, 1
60.560, 1.40, 4, , 3.302, 1
60.580, 1.42, 4, , 3.302, 1
60.600, 1.40, 4, , 3.302, 1
60.620, 1.42, 4, , 3.302, 1
60.640, 1.41, 4, , 3.302, 1
60.660, 1.41, 4, , 3.302, 1
60.680, 1.40, 4, , 3.302, 1
60.700, 1.40, 4, , 3.302, 1
60.720, 1.39, 4, , 3.302, 1
60.740, 1.40, 4, , 3.302, 1
60.760, 1.42, 4, , 3.302, 1
60.780, 1.40, 4, , 3.302, 1
60.800, 1.41, 4, , 3.302, 1
60.820, 1.42, 4, , 3.302, 1
60.840, 1.42, 4, , 3.302, 1
60.860, 1.41, 4, , 3.302, 1
60.880, 1.42, 4, , 3.302, 1
60.900, 1.41, 4, , 3.302, 1
60.920, 1.42, 4, , 3.302, 1
60.940, 1.41, 4, , 3.302, 1
60.960, 1.42, 4, , 3.302, 1
60.980, 1.40, 4, , 3.302, 1
61.000, 1.41, 4, , 3.302, 1
61.020, 1.40, 4, , 3.302, 1
61.040, 1.40, 4, , 3.302, 1
61.060, 1.41, 4, , 3.302, 1
61.080, 1.40, 4, , 3.302, 1
61.100, 1.41, 4, , 3.302, 1
61.120, 1.41, 4, , 3.302, 1
61.140, 1.42, 4, , 3.302, 1
61.160, 1.40, 4, , 3.302, 1
61.180, 1.42, 4, , 3.302, 1
61.200, 1.41, 4, , 3.302, 1
61.220, 1.41, 4, , 3.302, 1
61.240, 1.39, 4, , 3.302, 1
61.260, 1.40, 4, , 3.302, 1
61.280, 1.38, 4, , 3.302, 1
61.300, 1.41, 4, , 3.302, 1
61.320, 1.38, 4, , 3.302, 1
61.340, 1.41, 4, , 3.302, 1
61.360, 1.38, 4, , 3.302, 1
61.380, 1.41, 4, , 3.302, 1
61.400, 1.39, 4, , 3.302, 1
61.420, 1.39, 4, , 3.302, 1
61.440, 1.40, 4, , 3.302, 1
61.460, 1.41, 4, , 3.302, 1
61.480, 1.40, 4, , 3.302, 1
61.500, 1.40, 4, , 3.302, 1
61.520, 1.41, 4, , 3.302, 1
61.540, 1.39, 4, , 3.302, 1
61.560, 1.39, 4, , 3.302, 1
61.580, 1.41, 4, , 3.302, 1
61.600, 1.42, 4, , 3.302, 1
61.620, 1.41, 4, , 3.302, 1
61.640, 1.41, 4, , 3.302, 1
61.660, 1.39, 4, , 3.302, 1
61.680, 1.39, 4, , 3.302, 1
61.700, 1.41, 4, , 3.302, 1
61.720, 1.41, 4, , 3.302, 1
61.740, 1.39, 4, , 3.302, 1
61.760, 1.40, 4, , 3.302, 1
61.780, 1.39, 4, , 3.302, 1
61.800, 1.40, 4, , 3.302, 1
61.820, 1.39, 4, , 3.302, 1
61.840, 1.39, 4, , 3.302, 1
61.860, 1.39, 4, , 3.302, 1
61.880, 1.39, 4, , 3.302, 1
61.900, 1.39, 4, , 3.302, 1
61.920, 1.40, 4, , 3.302, 1
61.940, 1.40, 4, , 3.302, 1
61.960, 1.39, 4, , 3.302, 1
61.980, 1.39, 4, , 3.302, 1
62.000, 1.41, 4, , 3.302, 1
62.020, 1.40, 4, , 3.302, 1
62.040, 1.41, 4, , 3.302, 1
62.060, 1.40, 4, , 3.302, 1
62.080, 1.39, 4, , 3.302, 1
62.100, 1.40, 4, , 3.302, 1
62.120, 1.39, 4, , 3.302, 1
62.140, 1.38, 4, , 3.302, 1
62.160, 1.38, 4, , 3.302, 1
62.180, 1.38, 4, , 3.302, 1
62.200, 1.39, 4, , 3.302, 1
62.220, 1.39, 4, , 3.302, 1
62.240, 1.38, 4, , 3.302, 1
62.260, 1.40, 4, , 3.302, 1
62.280, 1.40, 4, , 3.302, 1
62.300, 1.40, 4, , 3.302, 1
62.320, 1.39, 4, , 3.302, 1
62.340, 1.40, 4, , 3.302, 1
62.360, 1.39, 4, , 3.302, 1
62.380, 1.39, 4, , 3.302, 1
62.400, 1.41, 4, , 3.302, 1
62.420, 1.37, 4, , 3.302, 1
62.440, 1.39, 4, , 3.302, 1
62.460, 1.39, 4, , 3.302, 1
62.480, 1.39, 4, , 3.302, 1
62.500, 1.39, 4, , 3.302, 1
62.520, 1.38, 4, , 3.302, 1
62.540, 1.39, 4, , 3.302, 1
62.560, 1.40, 4, , 3.302, 1
62.580, 1.37, 4, , 3.302, 1
62.600, 1.40, 4, , 3.302, 1
62.620, 1.39, 4, , 3.302, 1
62.640, 1.39, 4, , 3.302, 1
62.660, 1.36, 4, , 3.302, 1
62.680, 1.39, 4, , 3.302, 1
62.700, 1.39, 4, , 3.302, 1
62.720, 1.37, 4, , 3.302, 1
62.740, 1.37, 4, , 3.302, 1
62.760, 1.38, 4, , 3.302, 1
62.780, 1.38, 4, , 3.302, 1
62.800, 1.36, 4, , 3.302, 1
62.820, 1.39, 4, , 3.302, 1
62.840, 1.37, 4, , 3.302, 1
62.860, 1.39, 4, , 3.302, 1
62.880, 1.39, 4, , 3.302, 1
62.900, 1.38, 4, , 3.302, 1
62.920, 1.37, 4, , 3.302, 1
62.940, 1.40, 4, , 3.302, 1
62.960, 1.36, 4, , 3.302, 1
62.980, 1.37, 4, , 3.302, 1
63.000, 1.36, 4, , 3.302, 1
63.020, 1.39, 4, , 3.302, 1
63.040, 1.36, 4, , 3.302, 1
63.060, 1.37, 4, , 3.302, 1
63.080, 1.37, 4, , 3.302, 1
63.100, 1.39, 4, , 3.302, 1
63.120, 1.36, 4, , 3.302, 1
63.140, 1.38, 4, , 3.302, 1
63.160, 1.38, 4, , 3.302, 1
63.180, 1.37, 4, , 3.302, 1
63.200, 1.37, 4, , 3.302, 1
63.220, 1.36, 4, , 3.302, 1
63.240, 1.37, 4, , 3.302, 1
63.260, 1.38, 4, , 3.302, 1
63.280, 1.37, 4, , 3.302, 1
63.300, 1.37, 4, , 3.302, 1
63.320, 1.38, 4, , 3.302, 1
63.340, 1.35, 4, , 3.302, 1
63.360, 1.37, 4, , 3.302, 1
63.380, 1.36, 4, , 3.302, 1
63.400, 1.41, 4, , 3.302, 1
63.420, 1.35, 4, , 3.302, 1
63.440, 1.38, 4, , 3.302, 1
63.460, 1.34, 4, , 3.302, 1
63.480, 1.38, 4, , 3.302, 1
63.500, 1.36, 4, , 3.302, 1
63.520, 1.38, 4, , 3.302, 1
63.540, 1.37, 4, , 3.302, 1
63.560, 1.39, 4, , 3.302, 1
63.580, 1.37, 4, , 3.302, 1
63.600, 1.38, 4, , 3.302, 1
63.620, 1.37, 4, , 3.302, 1
63.640, 1.38, 4, , 3.302, 1
63.660, 1.36, 4, , 3.302, 1
63.680, 1.39, 4, , 3.302, 1
63.700, 1.37, 4, , 3.302, 1
63.720, 1.37, 4, , 3.302, 1
63.740, 1.37, 4, , 3.302, 1
63.760, 1.36, 4, , 3.302, 1
63.780, 1.38, 4, , 3.302, 1
63.800, 1.36, 4, , 3.302, 1
63.820, 1.37, 4, , 3.302, 1
63.840, 1.36, 4, , 3.302, 1
63.860, 1.38, 4, , 3.302, 1
63.880, 1.38, 4, , 3.302, 1
63.900, 1.36, 4, , 3.302, 1
63.920, 1.36, 4, , 3.302, 1
63.940, 1.37, 4, , 3.302, 1
63.960, 1.36, 4, , 3.302, 1
63.980, 1.38, 4, , 3.302, 1
64.000, 1.36, 4, , 3.302, 1
64.020, 1.37, 4, , 3.302, 1
64.040, 1.37, 4, , 3.302, 1
64.060, 1.37, 4, , 3.302, 1
64.080, 1.37, 4, , 3.302, 1
64.100, 1.37, 4, , 3.302, 1
64.120, 1.37, 4, , 3.302, 1
64.140, 1.37, 4, , 3.302, 1
64.160, 1.38, 4, , 3.302, 1
64.180, 1.37, 4, , 3.302, 1
64.200, 1.37, 4, , 3.302, 1
64.220, 1.37, 4, , 3.302, 1
64.240, 1.38, 4, , 3.302, 1
64.260, 1.37, 4, , 3.302, 1
64.280, 1.39, 4, , 3.302, 1
64.300, 1.37, 4, , 3.302, 1
64.320, 1.39, 4, , 3.302, 1
64.340, 1.37, 4, , 3.302, 1
64.360, 1.38, 4, , 3.302, 1
64.380, 1.35, 4, , 3.302, 1
64.400, 1.35, 4, , 3.302, 1
64.420, 1.35, 4, , 3.302, 1
64.440, 1.38, 4, , 3.302, 1
64.460, 1.35, 4, , 3.302, 1
64.480, 1.37, 4, , 3.302, 1
64.500, 1.37, 4, , 3.302, 1
64.520, 1.37, 4, , 3.302, 1
64.540, 1.35, 4, , 3.302, 1
64.560, 1.36, 4, , 3.302, 1
64.580, 1.35, 4, , 3.302, 1
64.600, 1.37, 4, , 3.302, 1
64.620, 1.37, 4, , 3.302, 1
64.640, 1.35, 4, , 3.302, 1
64.660, 1.35, 4, , 3.302, 1
64.680, 1.36, 4, , 3.302, 1
64.700, 1.35, 4, , 3.302, 1
64.720, 1.37, 4, , 3.302, 1
64.740, 1.36, 4, , 3.302, 1
64.760, 1.37, 4, , 3.302, 1
64.780, 1.38, 4, , 3.302, 1
64.800, 1.36, 4, , 3.302, 1
64.820, 1.37, 4, , 3.302, 1
64.840, 1.33, 4, , 3.302, 1
64.860, 1.36, 4, , 3.302, 1
64.880, 1.35, 4, , 3.302, 1
64.900, 1.35, 4, , 3.302, 1
64.920, 1.35, 4, , 3.302, 1
64.940, 1.36, 4, , 3.302, 1
64.960, 1.34, 4, , 3.302, 1
64.980, 1.37, 4, , 3.302, 1
65.000, 1.37, 4, , 3.302, 1
65.020, 1.37, 4, , 3.302, 1
65.040, 1.37, 4, , 3.302, 1
65.060, 1.35, 4, , 3.302, 1
65.080, 1.36, 4, , 3.302, 1
65.100, 1.36, 4, , 3.302, 1
65.120, 1.37, 4, , 3.302, 1
65.140, 1.35, 4, , 3.302, 1
65.160, 1.34, 4, , 3.302, 1
65.180, 1.33, 4, , 3.302, 1
65.200, 1.37, 4, , 3.302, 1
65.220, 1.33, 4, , 3.302, 1
65.240, 1.37, 4, , 3.302, 1
65.260, 1.34, 4, , 3.302, 1
65.280, 1.37, 4, , 3.302, 1
65.300, 1.34, 4, , 3.302, 1
65.320, 1.36, 4, , 3.302, 1
65.340, 1.36, 4, , 3.302, 1
65.360, 1.36, 4, , 3.302, 1
65.380, 1.34, 4, , 3.302, 1
65.400, 1.37, 4, , 3.302, 1
65.420, 1.34, 4, , 3.302, 1
65.440, 1.35, 4, , 3.302, 1
65.460, 1.35, 4, , 3.302, 1
65.480, 1.35, 4, , 3.302, 1
65.500, 1.36, 4, , 3.302, 1
65.520, 1.34, 4, , 3.302, 1
65.540, 1.36, 4, , 3.302, 1
65.560, 1.35, 4, , 3.302, 1
65.580, 1.35, 4, , 3.302, 1
65.600, 1.34, 4, , 3.302, 1
65.620, 1.36, 4, , 3.302, 1
65.640, 1.34, 4, , 3.302, 1
65.660, 1.35, 4, , 3.302, 1
65.680, 1.35, 4, , 3.302, 1
65.700, 1.36, 4, , 3.302, 1
65.720, 1.36, 4, , 3.302, 1
65.740, 1.33, 4, , 3.302, 1
65.760, 1.34, 4, , 3.302, 1
65.780, 1.37, 4, , 3.302, 1
65.800, 1.34, 4, , 3.302, 1
65.820, 1.36, 4, , 3.302, 1
65.840, 1.32, 3, , 3.302, 1
65.860, 1.36, 4, , 3.302, 1
65.880, 1.33, 3, , 3.302, 1
65.900, 1.35, 4, , 3.302, 1
65.920, 1.35, 4, , 3.302, 1
65.940, 1.34, 4, , 3.302, 1
65.960, 1.35, 4, , 3.302, 1
65.980, 1.35, 4, , 3.302, 1
66.000, 1.34, 4, , 3.302, 1
66.020, 1.33, 4, , 3.302, 1
66.040, 1.34, 4, , 3.302, 1
66.060, 1.32, 3, , 3.302, 1
66.080, 1.36, 4, , 3.302, 1
66.100, 1.34, 4, , 3.302, 1
66.120, 1.34, 4, , 3.302, 1
66.140, 1.33, 3, , 3.302, 1
66.160, 1.35, 4, , 3.302, 1
66.180, 1.34, 4, , 3.302, 1
66.200, 1.35, 4, , 3.302, 1
66.220, 1.33, 4, , 3.302, 1
66.240, 1.35, 4, , 3.302, 1
66.260, 1.33, 4, , 3.302, 1
66.280, 1.34, 4, , 3.302, 1
66.300, 1.35, 4, , 3.302, 1
66.320, 1.35, 4, , 3.302, 1
66.340, 1.35, 4, , 3.302, 1
66.360, 1.36, 4, , 3.302, 1
66.380, 1.34, 4, , 3.302, 1
66.400, 1.35, 4, , 3.302, 1
66.420, 1.35, 4, , 3.302, 1
66.440, 1.34, 4, , 3.302, 1
66.460, 1.34, 4, , 3.302, 1
66.480, 1.32, 3, , 3.302, 1
66.500, 1.36, 4, , 3.302, 1
66.520, 1.35, 4, , 3.302, 1
66.540, 1.35, 4, , 3.302, 1
66.560, 1.33, 4, , 3.302, 1
