

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
42.560, 40.42, N/A, , 3.310, 1
42.580, 40.39, N/A, , 3.310, 1
42.600, 40.40, N/A, , 3.310, 1
42.620, 40.42, N/A, , 3.310, 1
42.640, 40.40, N/A, , 3.310, 1
42.660, 40.38, N/A, , 3.310, 1
42.680, 40.39, N/A, , 3.310, 1
42.700, 40.41, N/A, , 3.310, 1
42.720, 40.39, N/A, , 3.310, 1
42.740, 40.38, N/A, , 3.310, 1
42.760, 40.39, N/A, , 3.310, 1
42.780, 40.39, N/A, , 3.310, 1
42.800, 40.37, N/A, , 3.310, 1
42.820, 40.41, N/A, , 3.310, 1
42.840, 40.38, N/A, , 3.310, 1
42.860, 40.39, N/A, , 3.310, 1
42.880, 40.39, N/A, , 3.310, 1
42.900, 40.35, N/A, , 3.310, 1
42.920, 40.39, N/A, , 3.310, 1
42.940, 40.35, N/A, , 3.310, 1
42.960, 40.39, N/A, , 3.310, 1
42.980, 40.37, N/A, , 3.310, 1
43.000, 40.36, N/A, , 3.310, 1
43.020, 40.34, N/A, , 3.310, 1
43.040, 40.39, N/A, , 3.310, 1
43.060, 40.37, N/A, , 3.310, 1
43.080, 40.36, N/A, , 3.310, 1
43.100, 40.33, N/A, , 3.310, 1
43.120, 40.36, N/A, , 3.310, 1
43.140, 40.36, N/A, , 3.310, 1
43.160, 40.34, N/A, , 3.310, 1
43.180, 40.34, N/A, , 3.310, 1
43.200, 40.34, N/A, , 3.310, 1
43.220, 40.36, N/A, , 3.310, 1
43.240, 40.36, N/A, , 3.310, 1
43.260, 40.33, N/A, , 3.310, 1
43.280, 40.32, N/A, , 3.310, 1
43.300, 40.36, N/A, , 3.310, 1
43.320, 40.34, N/A, , 3.310, 1
43.340, 40.34, N/A, , 3.310, 1
43.360, 40.32, N/A, , 3.310, 1
43.380, 40.32, N/A, , 3.310, 1
43.400, 40.34, N/A, , 3.310, 1
43.420, 40.33, N/A, , 3.310, 1
43.440, 40.31, N/A, , 3.310, 1
43.460, 40.33, N/A, , 3.310, 1
43.480, 40.33, N/A, , 3.310, 1
43.500, 40.33, N/A, , 3.310, 1
43.520, 40.33, N/A, , 3.310, 1
43.540, 40.33, N/A, , 3.310, 1
43.560, 40.34, N/A, , 3.310, 1
43.580, 40.31, N/A, , 3.310, 1
43.600, 40.29, N/A, , 3.310, 1
43.620, 40.34, N/A, , 3.310, 1
43.640, 40.32, N/A, , 3.310, 1
43.660, 40.31, N/A, , 3.310, 1
43.680, 40.29, N/A, , 3.310, 1
43.700, 40.30, N/A, , 3.310, 1
43.720, 40.31, N/A, , 3.310, 1
43.740, 40.32, N/A, , 3.310, 1
43.760, 40.28, N/A, , 3.310, 1
43.780, 40.30, N/A, , 3.310, 1
43.800, 40.32, N/A, , 3.310, 1
43.820, 40.32, N/A, , 3.310, 1
43.840, 40.30, N/A, , 3.310, 1
43.860, 40.26, N/A, , 3.310, 1
43.880, 40.30, N/A, , 3.310, 1
43.900, 40.31, N/A, , 3.310, 1
43.920, 40.30, N/A, , 3.310, 1
43.940, 40.28, N/A, , 3.310, 1
43.960, 40.28, N/A, , 3.310, 1
43.980, 40.29, N/A, , 3.310, 1
44.000, 40.31, N/A, , 3.310, 1
44.020, 40.29, N/A, , 3.310, 1
44.040, 40.29, N/A, , 3.310, 1
44.060, 40.27, N/A, , 3.310, 1
44.080, 40.29, N/A, , 3.310, 1
44.100, 40.29, N/A, , 3.310, 1
44.120, 40.29, N/A, , 3.310, 1
44.140, 40.26, N/A, , 3.310, 1
44.160, 40.28, N/A, , 3.310, 1
44.180, 40.27, N/A, , 3.310, 1
44.200, 40.29, N/A, , 3.310, 1
44.220, 40.28, N/A, , 3.310, 1
44.240, 40.28, N/A, , 3.310, 1
44.260, 40.29, N/A, , 3.310, 1
44.280, 40.27, N/A, , 3.310, 1
44.300, 40.27, N/A, , 3.310, 1
44.320, 40.29, N/A, , 3.310, 1
44.340, 40.25, N/A, , 3.310, 1
44.360, 40.28, N/A, , 3.310, 1
44.380, 40.27, N/A, , 3.310, 1
44.400, 40.30, N/A, , 3.310, 1
44.420, 40.27, N/A, , 3.310, 1
44.440, 40.26, N/A, , 3.310, 1
44.460, 40.28, N/A, , 3.310, 1
44.480, 40.27, N/A, , 3.310, 1
44.500, 40.26, N/A, , 3.310, 1
44.520, 40.23, N/A, , 3.310, 1
44.540, 40.27, N/A, , 3.310, 1
44.560, 40.27, N/A, , 3.310, 1
44.580, 40.25, N/A, , 3.310, 1
44.600, 40.23, N/A, , 3.310, 1
44.620, 40.23, N/A, , 3.310, 1
44.640, 40.25, N/A, , 3.310, 1
44.660, 40.26, N/A, , 3.310, 1
44.680, 40.24, N/A, , 3.310, 1
44.700, 40.26, N/A, , 3.310, 1
44.720, 40.28, N/A, , 3.310, 1
44.740, 40.26, N/A, , 3.310, 1
44.760, 40.24, N/A, , 3.310, 1
44.780, 40.23, N/A, , 3.310, 1
44.800, 40.26, N/A, , 3.310, 1
44.820, 40.24, N/A, , 3.310, 1
44.840, 40.23, N/A, , 3.310, 1
44.860, 40.25, N/A, , 3.310, 1
44.880, 40.25, N/A, , 3.310, 1
44.900, 40.28, N/A, , 3.310, 1
44.920, 40.23, N/A, , 3.310, 1
44.940, 40.23, N/A, , 3.310, 1
44.960, 40.26, N/A, , 3.310, 1
44.980, 40.25, N/A, , 3.310, 1
45.000, 40.25, N/A, , 3.310, 1
45.020, 40.22, N/A, , 3.310, 1
45.040, 40.24, N/A, , 3.310, 1
45.060, 40.25, N/A, , 3.310, 1
45.080, 40.23, N/A, , 3.310, 1
45.100, 40.22, N/A, , 3.310, 1
45.120, 40.21, N/A, , 3.310, 1
45.140, 40.23, N/A, , 3.310, 1
45.160, 40.22, N/A, , 3.310, 1
45.180, 40.23, N/A, , 3.310, 1
45.200, 40.22, N/A, , 3.310, 1
45.220, 40.23, N/A, , 3.310, 1
45.240, 40.23, N/A, , 3.310, 1
45.260, 40.21, N/A, , 3.310, 1
45.280, 40.20, N/A, , 3.310, 1
45.300, 40.24, N/A, , 3.310, 1
45.320, 40.22, N/A, , 3.310, 1
45.340, 40.20, N/A, , 3.310, 1
45.360, 40.21, N/A, , 3.310, 1
45.380, 40.22, N/A, , 3.310, 1
45.400, 40.20, N/A, , 3.310, 1
45.420, 40.21, N/A, , 3.310, 1
45.440, 40.21, N/A, , 3.310, 1
45.460, 40.21, N/A, , 3.310, 1
45.480, 40.22, N/A, , 3.310, 1
45.500, 40.23, N/A, , 3.310, 1
45.520, 40.19, N/A, , 3.310, 1
45.540, 40.19, N/A, , 3.310, 1
45.560, 40.20, N/A, , 3.310, 1
45.580, 40.19, N/A, , 3.310, 1
45.600, 40.18, N/A, , 3.310, 1
45.620, 40.22, N/A, , 3.310, 1
45.640, 40.21, N/A, , 3.310, 1
45.660, 40.19, N/A, , 3.310, 1
45.680, 40.19, N/A, , 3.310, 1
45.700, 40.19, N/A, , 3.310, 1
45.720, 40.21, N/A, , 3.310, 1
45.740, 40.20, N/A, , 3.310, 1
45.760, 40.19, N/A, , 3.310, 1
45.780, 40.19, N/A, , 3.310, 1
45.800, 40.18, N/A, , 3.310, 1
45.820, 40.20, N/A, , 3.310, 1
45.840, 40.18, N/A, , 3.310, 1
45.860, 40.18, N/A, , 3.310, 1
45.880, 40.19, N/A, , 3.310, 1
45.900, 40.19, N/A, , 3.310, 1
45.920, 40.19, N/A, , 3.310, 1
45.940, 40.20, N/A, , 3.310, 1
45.960, 40.20, N/A, , 3.310, 1
45.980, 40.18, N/A, , 3.310, 1
46.000, 40.20, N/A, , 3.310, 1
46.020, 40.19, N/A, , 3.310, 1
46.040, 40.21, N/A, , 3.310, 1
46.060, 40.18, N/A, , 3.310, 1
46.080, 40.20, N/A, , 3.310, 1
46.100, 40.20, N/A, , 3.310, 1
46.120, 40.18, N/A, , 3.310, 1
46.140, 40.19, N/A, , 3.310, 1
46.160, 40.20, N/A, , 3.310, 1
46.180, 40.19, N/A, , 3.310, 1
46.200, 40.17, N/A, , 3.310, 1
46.220, 40.19, N/A, , 3.310, 1
46.240, 40.22, N/A, , 3.310, 1
46.260, 40.19, N/A, , 3.310, 1
46.280, 40.17, N/A, , 3.310, 1
46.300, 40.19, N/A, , 3.310, 1
46.320, 40.19, N/A, , 3.310, 1
46.340, 40.18, N/A, , 3.310, 1
46.360, 40.16, N/A, , 3.310, 1
46.380, 40.19, N/A, , 3.310, 1
46.400, 40.18, N/A, , 3.310, 1
46.420, 40.19, N/A, , 3.310, 1
46.440, 40.16, N/A, , 3.310, 1
46.460, 40.18, N/A, , 3.310, 1
46.480, 40.16, N/A, , 3.310, 1
46.500, 40.17, N/A, , 3.310, 1
46.520, 40.17, N/A, , 3.310, 1
46.540, 40.19, N/A, , 3.310, 1
46.560, 40.17, N/A, , 3.310, 1
46.580, 40.17, N/A, , 3.310, 1
46.600, 40.18, N/A, , 3.310, 1
46.620, 40.17, N/A, , 3.310, 1
46.640, 40.18, N/A, , 3.310, 1
46.660, 40.14, N/A, , 3.310, 1
46.680, 40.15, N/A, , 3.310, 1
46.700, 40.14, N/A, , 3.310, 1
46.720, 40.19, N/A, , 3.310, 1
46.740, 40.14, N/A, , 3.310, 1
46.760, 40.15, N/A, , 3.310, 1
46.780, 40.14, N/A, , 3.310, 1
46.800, 40.16, N/A, , 3.310, 1
46.820, 40.15, N/A, , 3.310, 1
46.840, 40.17, N/A, , 3.310, 1
46.860, 40.16, N/A, , 3.310, 1
46.880, 40.15, N/A, , 3.310, 1
46.900, 40.15, N/A, , 3.310, 1
46.920, 40.15, N/A, , 3.310, 1
46.940, 40.14, N/A, , 3.310, 1
46.960, 40.15, N/A, , 3.310, 1
46.980, 40.14, N/A, , 3.310, 1
47.000, 40.16, N/A, , 3.310, 1
47.020, 40.13, N/A, , 3.310, 1
47.040, 40.14, N/A, , 3.310, 1
47.060, 40.16, N/A, , 3.310, 1
47.080, 40.17, N/A, , 3.310, 1
47.100, 40.14, N/A, , 3.310, 1
47.120, 40.15, N/A, , 3.310, 1
47.140, 40.16, N/A, , 3.310, 1
47.160, 40.15, N/A, , 3.310, 1
47.180, 40.16, N/A, , 3.310, 1
47.200, 40.13, N/A, , 3.310, 1
47.220, 40.15, N/A, , 3.310, 1
47.240, 40.14, N/A, , 3.310, 1
47.260, 40.13, N/A, , 3.310, 1
47.280, 40.12, N/A, , 3.310, 1
47.300, 40.11, N/A, , 3.310, 1
47.320, 40.12, N/A, , 3.310, 1
47.340, 40.13, N/A, , 3.310, 1
47.360, 40.14, N/A, , 3.310, 1
47.380, 40.12, N/A, , 3.310, 1
47.400, 40.12, N/A, , 3.310, 1
47.420, 40.13, N/A, , 3.310, 1
47.440, 40.13, N/A, , 3.310, 1
47.460, 40.14, N/A, , 3.310, 1
47.480, 40.13, N/A, , 3.310, 1
47.500, 40.13, N/A, , 3.310, 1
47.520, 40.12, N/A, , 3.310, 1
47.540, 40.13, N/A, , 3.310, 1
47.560, 40.13, N/A, , 3.310, 1
47.580, 40.12, N/A, , 3.310, 1
47.600, 40.13, N/A, , 3.310, 1
47.620, 40.12, N/A, , 3.310, 1
47.640, 40.11, N/A, , 3.310, 1
47.660, 40.12, N/A, , 3.310, 1
47.680, 40.12, N/A, , 3.310, 1
47.700, 40.10, N/A, , 3.310, 1
47.720, 40.13, N/A, , 3.310, 1
47.740, 40.09, N/A, , 3.310, 1
47.760, 40.12, N/A, , 3.310, 1
47.780, 40.14, N/A, , 3.310, 1
47.800, 40.12, N/A, , 3.310, 1
47.820, 40.12, N/A, , 3.310, 1
47.840, 40.12, N/A, , 3.310, 1
47.860, 40.12, N/A, , 3.310, 1
47.880, 40.12, N/A, , 3.310, 1
47.900, 40.12, N/A, , 3.310, 1
47.920, 40.12, N/A, , 3.310, 1
47.940, 40.12, N/A, , 3.310, 1
47.960, 40.10, N/A, , 3.310, 1
47.980, 40.10, N/A, , 3.310, 1
48.000, 40.11, N/A, , 3.310, 1
48.020, 40.12, N/A, , 3.310, 1
48.040, 40.12, N/A, , 3.310, 1
48.060, 40.11, N/A, , 3.310, 1
48.080, 40.09, N/A, , 3.310, 1
48.100, 40.10, N/A, , 3.310, 1
48.120, 40.11, N/A, , 3.310, 1
48.140, 40.11, N/A, , 3.310, 1
48.160, 40.11, N/A, , 3.310, 1
48.180, 40.11, N/A, , 3.310, 1
48.200, 40.13, N/A, , 3.310, 1
48.220, 40.12, N/A, , 3.310, 1
48.240, 40.11, N/A, , 3.310, 1
48.260, 40.09, N/A, , 3.310, 1
48.280, 40.12, N/A, , 3.310, 1
48.300, 40.11, N/A, , 3.310, 1
48.320, 40.11, N/A, , 3.310, 1
48.340, 40.10, N/A, , 3.310, 1
48.360, 40.09, N/A, , 3.310, 1
48.380, 40.09, N/A, , 3.310, 1
48.400, 40.10, N/A, , 3.310, 1
48.420, 40.09, N/A, , 3.310, 1
48.440, 40.09, N/A, , 3.310, 1
48.460, 40.08, N/A, , 3.310, 1
48.480, 40.09, N/A, , 3.310, 1
48.500, 40.08, N/A, , 3.310, 1
48.520, 40.10, N/A, , 3.310, 1
48.540, 40.07, N/A, , 3.310, 1
48.560, 40.08, N/A, , 3.310, 1
48.580, 40.10, N/A, , 3.310, 1
48.600, 40.08, N/A, , 3.310, 1
48.620, 40.09, N/A, , 3.310, 1
48.640, 40.10, N/A, , 3.310, 1
48.660, 40.08, N/A, , 3.310, 1
48.680, 40.08, N/A, , 3.310, 1
48.700, 40.10, N/A, , 3.310, 1
48.720, 40.10, N/A, , 3.310, 1
48.740, 40.08, N/A, , 3.310, 1
48.760, 40.08, N/A, , 3.310, 1
48.780, 40.09, N/A, , 3.310, 1
48.800, 40.10, N/A, , 3.310, 1
48.820, 40.07, N/A, , 3.310, 1
48.840, 40.09, N/A, , 3.310, 1
48.860, 40.08, N/A, , 3.310, 1
48.880, 40.06, N/A, , 3.310, 1
48.900, 40.10, N/A, , 3.310, 1
48.920, 40.07, N/A, , 3.310, 1
48.940, 40.07, N/A, , 3.310, 1
48.960, 40.08, N/A, , 3.310, 1
48.980, 40.06, N/A, , 3.310, 1
49.000, 40.07, N/A, , 3.310, 1
49.020, 40.09, N/A, , 3.310, 1
49.040, 40.06, N/A, , 3.310, 1
49.060, 40.06, N/A, , 3.310, 1
49.080, 40.06, N/A, , 3.310, 1
49.100, 40.07, N/A, , 3.310, 1
49.120, 40.05, N/A, , 3.310, 1
49.140, 40.06, N/A, , 3.310, 1
49.160, 40.06, N/A, , 3.310, 1
49.180, 40.06, N/A, , 3.310, 1
49.200, 40.05, N/A, , 3.310, 1
49.220, 40.06, N/A, , 3.310, 1
49.240, 40.06, N/A, , 3.310, 1
49.260, 40.06, N/A, , 3.310, 1
49.280, 40.05, N/A, , 3.310, 1
49.300, 40.07, N/A, , 3.310, 1
49.320, 40.05, N/A, , 3.310, 1
49.340, 40.07, N/A, , 3.310, 1
49.360, 40.07, N/A, , 3.310, 1
49.380, 40.06, N/A, , 3.310, 1
49.400, 40.06, N/A, , 3.310, 1
49.420, 40.06, N/A, , 3.310, 1
49.440, 40.06, N/A, , 3.310, 1
49.460, 40.07, N/A, , 3.310, 1
49.480, 40.07, N/A, , 3.310, 1
49.500, 40.06, N/A, , 3.310, 1
49.520, 40.06, N/A, , 3.310, 1
49.540, 40.06, N/A, , 3.310, 1
49.560, 40.06, N/A, , 3.310, 1
49.580, 40.05, N/A, , 3.310, 1
49.600, 40.07, N/A, , 3.310, 1
49.620, 40.07, N/A, , 3.310, 1
49.640, 40.04, N/A, , 3.310, 1
49.660, 40.02, N/A, , 3.310, 1
49.680, 40.06, N/A, , 3.310, 1
49.700, 40.04, N/A, , 3.310, 1
49.720, 40.04, N/A, , 3.310, 1
49.740, 40.04, N/A, , 3.310, 1
49.760, 40.04, N/A, , 3.310, 1
49.780, 40.05, N/A, , 3.310, 1
49.800, 40.02, N/A, , 3.310, 1
49.820, 40.04, N/A, , 3.310, 1
49.840, 40.04, N/A, , 3.310, 1
49.860, 40.08, N/A, , 3.310, 1
49.880, 40.05, N/A, , 3.310, 1
49.900, 40.03, N/A, , 3.310, 1
49.920, 40.03, N/A, , 3.310, 1
49.940, 40.06, N/A, , 3.310, 1
49.960, 40.04, N/A, , 3.310, 1
49.980, 40.02, N/A, , 3.310, 1
50.000, 40.04, N/A, , 3.310, 1
50.020, 40.03, N/A, , 3.310, 1
50.040, 40.05, N/A, , 3.310, 1
50.060, 40.02, N/A, , 3.310, 1
50.080, 40.04, N/A, , 3.310, 1
50.100, 40.05, N/A, , 3.310, 1
50.120, 40.04, N/A, , 3.310, 1
50.140, 40.05, N/A, , 3.310, 1
50.160, 40.04, N/A, , 3.310, 1
50.180, 40.03, N/A, , 3.310, 1
50.200, 40.03, N/A, , 3.310, 1
50.220, 40.04, N/A, , 3.310, 1
50.240, 40.01, N/A, , 3.310, 1
50.260, 40.02, N/A, , 3.310, 1
50.280, 40.02, N/A, , 3.310, 1
50.300, 40.01, N/A, , 3.310, 1
50.320, 40.03, N/A, , 3.310, 1
50.340, 40.02, N/A, , 3.310, 1
50.360, 40.01, N/A, , 3.310, 1
50.380, 40.03, N/A, , 3.310, 1
50.400, 40.03, N/A, , 3.310, 1
50.420, 40.04, N/A, , 3.310, 1
50.440, 40.03, N/A, , 3.310, 1
50.460, 40.05, N/A, , 3.310, 1
50.480, 40.02, N/A, , 3.310, 1
50.500, 40.02, N/A, , 3.310, 1
50.520, 40.05, N/A, , 3.310, 1
50.540, 40.03, N/A, , 3.310, 1
50.560, 40.02, N/A, , 3.310, 1
50.580, 40.01, N/A, , 3.310, 1
50.600, 40.05, N/A, , 3.310, 1
50.620, 40.02, N/A, , 3.310, 1
50.640, 40.01, N/A, , 3.310, 1
50.660, 40.01, N/A, , 3.310, 1
50.680, 40.04, N/A, , 3.310, 1
50.700, 40.02, N/A, , 3.310, 1
50.720, 40.03, N/A, , 3.310, 1
50.740, 40.00, N/A, , 3.310, 1
50.760, 40.01, N/A, , 3.310, 1
50.780, 40.01, N/A, , 3.310, 1
50.800, 40.03, N/A, , 3.310, 1
50.820, 40.01, N/A, , 3.310, 1
50.840, 40.03, N/A, , 3.310, 1
50.860, 40.01, N/A, , 3.310, 1
50.880, 40.03, N/A, , 3.310, 1
50.900, 40.04, N/A, , 3.310, 1
50.920, 40.02, N/A, , 3.310, 1
50.940, 40.01, N/A, , 3.310, 1
50.960, 40.03, N/A, , 3.310, 1
50.980, 40.04, N/A, , 3.310, 1
51.000, 40.02, N/A, , 3.310, 1
51.020, 40.01, N/A, , 3.310, 1
51.040, 40.03, N/A, , 3.310, 1
51.060, 40.02, N/A, , 3.310, 1
51.080, 40.02, N/A, , 3.310, 1
51.100, 40.03, N/A, , 3.310, 1
51.120, 40.02, N/A, , 3.310, 1
51.140, 40.02, N/A, , 3.310, 1
51.160, 40.01, N/A, , 3.310, 1
51.180, 40.02, N/A, , 3.310, 1
51.200, 40.02, N/A, , 3.310, 1
51.220, 40.02, N/A, , 3.310, 1
51.240, 39.99, N/A, , 3.310, 1
51.260, 40.01, N/A, , 3.310, 1
51.280, 39.99, N/A, , 3.310, 1
51.300, 40.00, N/A, , 3.310, 1
51.320, 40.00, N/A, , 3.310, 1
51.340, 40.01, N/A, , 3.310, 1
51.360, 40.00, N/A, , 3.310, 1
51.380, 40.00, N/A, , 3.310, 1
51.400, 39.98, N/A, , 3.310, 1
51.420, 39.97, N/A, , 3.310, 1
51.440, 39.98, N/A, , 3.310, 1
51.460, 40.00, N/A, , 3.310, 1
51.480, 39.98, N/A, , 3.310, 1
51.500, 40.00, N/A, , 3.310, 1
51.520, 39.99, N/A, , 3.310, 1
51.540, 39.98, N/A, , 3.310, 1
51.560, 39.97, N/A, , 3.310, 1
51.580, 40.00, N/A, , 3.310, 1
51.600, 40.00, N/A, , 3.310, 1
51.620, 40.00, N/A, , 3.310, 1
51.640, 39.99, N/A, , 3.310, 1
51.660, 39.99, N/A, , 3.310, 1
51.680, 40.00, N/A, , 3.310, 1
51.700, 39.99, N/A, , 3.310, 1
51.720, 39.99, N/A, , 3.310, 1
51.740, 39.98, N/A, , 3.310, 1
51.760, 40.01, N/A, , 3.310, 1
51.780, 39.97, N/A, , 3.310, 1
51.800, 40.00, N/A, , 3.310, 1
51.820, 40.00, N/A, , 3.310, 1
51.840, 39.99, N/A, , 3.310, 1
51.860, 39.99, N/A, , 3.310, 1
51.880, 39.98, N/A, , 3.310, 1
51.900, 39.99, N/A, , 3.310, 1
51.920, 39.97, N/A, , 3.310, 1
51.940, 39.97, N/A, , 3.310, 1
51.960, 39.97, N/A, , 3.310, 1
51.980, 39.99, N/A, , 3.310, 1
52.000, 39.96, N/A, , 3.310, 1
52.020, 39.99, N/A, , 3.310, 1
52.040, 39.98, N/A, , 3.310, 1
52.060, 39.97, N/A, , 3.310, 1
52.080, 39.98, N/A, , 3.310, 1
52.100, 39.99, N/A, , 3.310, 1
52.120, 39.98, N/A, , 3.310, 1
52.140, 40.01, N/A, , 3.310, 1
52.160, 39.95, N/A, , 3.310, 1
52.180, 39.98, N/A, , 3.310, 1
52.200, 39.98, N/A, , 3.310, 1
52.220, 39.99, N/A, , 3.310, 1
52.240, 39.97, N/A, , 3.310, 1
52.260, 39.98, N/A, , 3.310, 1
52.280, 39.98, N/A, , 3.310, 1
52.300, 39.97, N/A, , 3.310, 1
52.320, 39.96, N/A, , 3.310, 1
52.340, 39.97, N/A, , 3.310, 1
52.360, 39.97, N/A, , 3.310, 1
52.380, 39.99, N/A, , 3.310, 1
52.400, 39.96, N/A, , 3.310, 1
52.420, 39.97, N/A, , 3.310, 1
52.440, 39.97, N/A, , 3.310, 1
52.460, 39.99, N/A, , 3.310, 1
52.480, 39.98, N/A, , 3.310, 1
52.500, 39.97, N/A, , 3.310, 1
52.520, 39.97, N/A, , 3.310, 1
52.540, 39.96, N/A, , 3.310, 1
52.560, 39.97, N/A, , 3.310, 1
52.580, 39.97, N/A, , 3.310, 1
52.600, 39.99, N/A, , 3.310, 1
52.620, 39.97, N/A, , 3.310, 1
52.640, 39.94, N/A, , 3.310, 1
52.660, 39.94, N/A, , 3.310, 1
52.680, 39.97, N/A, , 3.310, 1
52.700, 39.95, N/A, , 3.310, 1
52.720, 39.97, N/A, , 3.310, 1
52.740, 39.96, N/A, , 3.310, 1
52.760, 39.95, N/A, , 3.310, 1
52.780, 39.97, N/A, , 3.310, 1
52.800, 39.96, N/A, , 3.310, 1
52.820, 39.95, N/A, , 3.310, 1
52.840, 39.96, N/A, , 3.310, 1
52.860, 39.97, N/A, , 3.310, 1
52.880, 39.95, N/A, , 3.310, 1
52.900, 39.96, N/A, , 3.310, 1
52.920, 39.96, N/A, , 3.310, 1
52.940, 39.97, N/A, , 3.310, 1
52.960, 39.96, N/A, , 3.310, 1
52.980, 39.97, N/A, , 3.310, 1
53.000, 39.96, N/A, , 3.310, 1
53.020, 39.96, N/A, , 3.310, 1
53.040, 39.94, N/A, , 3.310, 1
53.060, 39.95, N/A, , 3.310, 1
53.080, 39.96, N/A, , 3.310, 1
53.100, 39.95, N/A, , 3.310, 1
53.120, 39.96, N/A, , 3.310, 1
53.140, 39.97, N/A, , 3.310, 1
53.160, 39.96, N/A, , 3.310, 1
53.180, 39.95, N/A, , 3.310, 1
53.200, 39.94, N/A, , 3.310, 1
53.220, 39.97, N/A, , 3.310, 1
53.240, 39.95, N/A, , 3.310, 1
53.260, 39.96, N/A, , 3.310, 1
53.280, 39.95, N/A, , 3.310, 1
53.300, 39.96, N/A, , 3.310, 1
53.320, 39.95, N/A, , 3.310, 1
53.340, 39.93, N/A, , 3.310, 1
53.360, 39.95, N/A, , 3.310, 1
53.380, 39.94, N/A, , 3.310, 1
53.400, 39.96, N/A, , 3.310, 1
53.420, 39.93, N/A, , 3.310, 1
53.440, 39.94, N/A, , 3.310, 1
53.460, 39.94, N/A, , 3.310, 1
53.480, 39.96, N/A, , 3.310, 1
53.500, 39.95, N/A, , 3.310, 1
53.520, 39.95, N/A, , 3.310, 1
53.540, 39.95, N/A, , 3.310, 1
53.560, 39.94, N/A, , 3.310, 1
53.580, 39.96, N/A, , 3.310, 1
53.600, 39.96, N/A, , 3.310, 1
53.620, 39.93, N/A, , 3.310, 1
53.640, 39.95, N/A, , 3.310, 1
53.660, 39.96, N/A, , 3.310, 1
53.680, 39.96, N/A, , 3.310, 1
53.700, 39.94, N/A, , 3.310, 1
53.720, 39.93, N/A, , 3.310, 1
53.740, 39.95, N/A, , 3.310, 1
53.760, 39.95, N/A, , 3.310, 1
53.780, 39.94, N/A, , 3.310, 1
53.800, 39.92, N/A, , 3.310, 1
53.820, 39.93, N/A, , 3.310, 1
53.840, 39.95, N/A, , 3.310, 1
53.860, 39.95, N/A, , 3.310, 1
53.880, 39.92, N/A, , 3.310, 1
53.900, 39.92, N/A, , 3.310, 1
53.920, 39.93, N/A, , 3.310, 1
53.940, 39.94, N/A, , 3.310, 1
53.960, 39.93, N/A, , 3.310, 1
53.980, 39.93, N/A, , 3.310, 1
54.000, 39.91, N/A, , 3.310, 1
54.020, 39.92, N/A, , 3.310, 1
54.040, 39.91, N/A, , 3.310, 1
54.060, 39.94, N/A, , 3.310, 1
54.080, 39.91, N/A, , 3.310, 1
54.100, 39.93, N/A, , 3.310, 1
54.120, 39.92, N/A, , 3.310, 1
54.140, 39.93, N/A, , 3.310, 1
54.160, 39.91, N/A, , 3.310, 1
54.180, 39.91, N/A, , 3.310, 1
54.200, 39.92, N/A, , 3.310, 1
54.220, 39.93, N/A, , 3.310, 1
54.240, 39.79, N/A, , 3.310, 1
54.260, 39.38, N/A, , 3.310, 1
54.280, 39.90, N/A, , 3.310, 1
54.300, 39.92, N/A, , 3.310, 1
54.320, 39.91, N/A, , 3.310, 1
54.340, 39.52, N/A, , 3.310, 1
54.360, 39.85, N/A, , 3.310, 1
54.380, 39.88, N/A, , 3.310, 1
54.400, 39.90, N/A, , 3.310, 1
54.420, 39.92, N/A, , 3.310, 1
54.440, 39.90, N/A, , 3.310, 1
54.460, 39.69, N/A, , 3.310, 1
54.480, 39.78, N/A, , 3.310, 1
54.500, 39.92, N/A, , 3.310, 1
54.520, 39.92, N/A, , 3.310, 1
54.540, 39.92, N/A, , 3.310, 1
54.560, 39.93, N/A, , 3.310, 1
54.580, 39.93, N/A, , 3.310, 1
54.600, 39.94, N/A, , 3.310, 1
54.620, 39.89, N/A, , 3.310, 1
54.640, 39.93, N/A, , 3.310, 1
54.660, 39.94, N/A, , 3.310, 1
54.680, 39.91, N/A, , 3.310, 1
54.700, 39.92, N/A, , 3.310, 1
54.720, 39.91, N/A, , 3.310, 1
54.740, 39.91, N/A, , 3.310, 1
54.760, 39.90, N/A, , 3.310, 1
54.780, 39.93, N/A, , 3.310, 1
54.800, 39.92, N/A, , 3.310, 1
54.820, 39.93, N/A, , 3.310, 1
54.840, 39.91, N/A, , 3.310, 1
54.860, 39.93, N/A, , 3.310, 1
54.880, 39.91, N/A, , 3.310, 1
54.900, 39.92, N/A, , 3.310, 1
54.920, 39.91, N/A, , 3.310, 1
54.940, 39.90, N/A, , 3.310, 1
54.960, 39.88, N/A, , 3.310, 1
54.980, 39.91, N/A, , 3.310, 1
55.000, 39.92, N/A, , 3.310, 1
55.020, 39.86, N/A, , 3.310, 1
55.040, 39.89, N/A, , 3.310, 1
55.060, 39.91, N/A, , 3.310, 1
55.080, 39.88, N/A, , 3.310, 1
55.100, 39.91, N/A, , 3.310, 1
55.120, 39.93, N/A, , 3.310, 1
55.140, 39.89, N/A, , 3.310, 1
55.160, 39.87, N/A, , 3.310, 1
55.180, 39.89, N/A, , 3.310, 1
55.200, 39.90, N/A, , 3.310, 1
55.220, 39.90, N/A, , 3.310, 1
