

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
13.260, 0.66, 2, , 1.052, 1
13.280, 0.62, 2, , 1.054, 1
13.300, 0.62, 2, , 1.056, 1
13.320, 0.65, 2, , 1.057, 1
13.340, 0.65, 2, , 1.059, 1
13.360, 0.62, 2, , 1.061, 1
13.380, 0.65, 2, , 1.062, 1
13.400, 0.65, 2, , 1.064, 1
13.420, 0.63, 2, , 1.066, 1
13.440, 0.64, 2, , 1.067, 1
13.460, 0.65, 2, , 1.069, 1
13.480, 0.65, 2, , 1.071, 1
13.500, 0.64, 2, , 1.072, 1
13.520, 0.65, 2, , 1.074, 1
13.540, 0.62, 2, , 1.076, 1
13.560, 0.64, 2, , 1.078, 1
13.580, 0.63, 2, , 1.079, 1
13.600, 0.65, 2, , 1.081, 1
13.620, 0.63, 2, , 1.082, 1
13.640, 0.63, 2, , 1.084, 1
13.660, 0.66, 2, , 1.085, 1
13.680, 0.64, 2, , 1.087, 1
13.700, 0.64, 2, , 1.089, 1
13.720, 0.65, 2, , 1.090, 1
13.740, 0.64, 2, , 1.092, 1
13.760, 0.66, 2, , 1.094, 1
13.780, 0.67, 2, , 1.095, 1
13.800, 0.66, 2, , 1.097, 1
13.820, 0.65, 2, , 1.099, 1
13.840, 0.69, 2, , 1.101, 1
13.860, 0.65, 2, , 1.103, 1
13.880, 0.66, 2, , 1.104, 1
13.900, 0.67, 2, , 1.106, 1
13.920, 0.64, 2, , 1.107, 1
13.940, 0.66, 2, , 1.108, 1
13.960, 0.67, 2, , 1.110, 1
13.980, 0.66, 2, , 1.113, 1
14.000, 0.65, 2, , 1.114, 1
14.020, 0.70, 2, , 1.116, 1
14.040, 0.65, 2, , 1.118, 1
14.060, 0.65, 2, , 1.119, 1
14.080, 0.67, 2, , 1.120, 1
14.100, 0.67, 2, , 1.123, 1
14.120, 0.66, 2, , 1.124, 1
14.140, 0.69, 2, , 1.126, 1
14.160, 0.67, 2, , 1.128, 1
14.180, 0.65, 2, , 1.129, 1
14.200, 0.69, 2, , 1.130, 1
14.220, 0.67, 2, , 1.132, 1
14.240, 0.66, 2, , 1.134, 1
14.260, 0.67, 2, , 1.135, 1
14.280, 0.67, 2, , 1.137, 1
14.300, 0.65, 2, , 1.139, 1
14.320, 0.70, 2, , 1.140, 1
14.340, 0.69, 2, , 1.143, 1
14.360, 0.67, 2, , 1.144, 1
14.380, 0.69, 2, , 1.145, 1
14.400, 0.70, 2, , 1.148, 1
14.420, 0.69, 2, , 1.149, 1
14.440, 0.70, 2, , 1.150, 1
14.460, 0.71, 2, , 1.152, 1
14.480, 0.67, 2, , 1.154, 1
14.500, 0.68, 2, , 1.155, 1
14.520, 0.72, 2, , 1.157, 1
14.540, 0.69, 2, , 1.159, 1
14.560, 0.67, 2, , 1.161, 1
14.580, 0.71, 2, , 1.162, 1
14.600, 0.71, 2, , 1.164, 1
14.620, 0.69, 2, , 1.166, 1
14.640, 0.68, 2, , 1.167, 1
14.660, 0.69, 2, , 1.169, 1
14.680, 0.69, 2, , 1.171, 1
14.700, 0.70, 2, , 1.172, 1
14.720, 0.73, 2, , 1.173, 1
14.740, 0.69, 2, , 1.176, 1
14.760, 0.71, 2, , 1.177, 1
14.780, 0.71, 2, , 1.178, 1
14.800, 0.72, 2, , 1.181, 1
14.820, 0.68, 2, , 1.182, 1
14.840, 0.71, 2, , 1.183, 1
14.860, 0.73, 2, , 1.186, 1
14.880, 0.69, 2, , 1.187, 1
14.900, 0.74, 2, , 1.189, 1
14.920, 0.75, 2, , 1.191, 1
14.940, 0.69, 2, , 1.192, 1
14.960, 0.74, 2, , 1.194, 1
14.980, 0.72, 2, , 1.196, 1
15.000, 0.71, 2, , 1.197, 1
15.020, 0.73, 2, , 1.198, 1
15.040, 0.73, 2, , 1.201, 1
15.060, 0.70, 2, , 1.202, 1
15.080, 0.74, 2, , 1.204, 1
15.100, 0.71, 2, , 1.206, 1
15.120, 0.70, 2, , 1.207, 1
15.140, 0.73, 2, , 1.209, 1
15.160, 0.75, 2, , 1.211, 1
15.180, 0.72, 2, , 1.212, 1
15.200, 0.74, 2, , 1.214, 1
15.220, 0.74, 2, , 1.216, 1
15.240, 0.73, 2, , 1.218, 1
15.260, 0.73, 2, , 1.219, 1
15.280, 0.73, 2, , 1.221, 1
15.300, 0.71, 2, , 1.222, 1
15.320, 0.73, 2, , 1.223, 1
15.340, 0.77, 2, , 1.225, 1
15.360, 0.73, 2, , 1.227, 1
15.380, 0.75, 2, , 1.229, 1
15.400, 0.74, 2, , 1.231, 1
15.420, 0.74, 2, , 1.233, 1
15.440, 0.74, 2, , 1.234, 1
15.460, 0.74, 2, , 1.236, 1
15.480, 0.72, 2, , 1.237, 1
15.500, 0.73, 2, , 1.238, 1
15.520, 0.76, 2, , 1.240, 1
15.540, 0.74, 2, , 1.243, 1
15.560, 0.72, 2, , 1.244, 1
15.580, 0.77, 2, , 1.246, 1
15.600, 0.75, 2, , 1.247, 1
15.620, 0.76, 2, , 1.248, 1
15.640, 0.78, 2, , 1.251, 1
15.660, 0.73, 2, , 1.252, 1
15.680, 0.77, 2, , 1.254, 1
15.700, 0.75, 2, , 1.256, 1
15.720, 0.74, 2, , 1.257, 1
15.740, 0.75, 2, , 1.259, 1
15.760, 0.76, 2, , 1.261, 1
15.780, 0.77, 2, , 1.262, 1
15.800, 0.78, 2, , 1.264, 1
15.820, 0.74, 2, , 1.266, 1
15.840, 0.76, 2, , 1.267, 1
15.860, 0.76, 2, , 1.268, 1
15.880, 0.77, 2, , 1.271, 1
15.900, 0.76, 2, , 1.272, 1
15.920, 0.80, 2, , 1.274, 1
15.940, 0.79, 2, , 1.276, 1
15.960, 0.76, 2, , 1.277, 1
15.980, 0.78, 2, , 1.279, 1
16.000, 0.75, 2, , 1.281, 1
16.020, 0.76, 2, , 1.282, 1
16.040, 0.78, 2, , 1.283, 1
16.060, 0.80, 2, , 1.286, 1
16.080, 0.77, 2, , 1.287, 1
16.100, 0.79, 2, , 1.288, 1
16.120, 0.79, 2, , 1.291, 1
16.140, 0.77, 2, , 1.292, 1
16.160, 0.79, 2, , 1.294, 1
16.180, 0.78, 2, , 1.296, 1
16.200, 0.79, 2, , 1.297, 1
16.220, 0.81, 2, , 1.299, 1
16.240, 0.77, 2, , 1.301, 1
16.260, 0.78, 2, , 1.302, 1
16.280, 0.80, 2, , 1.304, 1
16.300, 0.80, 2, , 1.306, 1
16.320, 0.77, 2, , 1.307, 1
16.340, 0.81, 2, , 1.309, 1
16.360, 0.80, 2, , 1.311, 1
16.380, 0.79, 2, , 1.312, 1
16.400, 0.81, 2, , 1.314, 1
16.420, 0.79, 2, , 1.316, 1
16.440, 0.81, 2, , 1.317, 1
16.460, 0.80, 2, , 1.319, 1
16.480, 0.82, 2, , 1.321, 1
16.500, 0.79, 2, , 1.322, 1
16.520, 0.82, 2, , 1.324, 1
16.540, 0.79, 2, , 1.326, 1
16.560, 0.79, 2, , 1.327, 1
16.580, 0.81, 2, , 1.329, 1
16.600, 0.78, 2, , 1.331, 1
16.620, 0.80, 2, , 1.332, 1
16.640, 0.81, 2, , 1.334, 1
16.660, 0.81, 2, , 1.336, 1
16.680, 0.79, 2, , 1.338, 1
16.700, 0.82, 2, , 1.338, 1
16.720, 0.82, 2, , 1.341, 1
16.740, 0.82, 2, , 1.343, 1
16.760, 0.79, 2, , 1.344, 1
16.780, 0.84, 2, , 1.345, 1
16.800, 0.80, 2, , 1.347, 1
16.820, 0.80, 2, , 1.349, 1
16.840, 0.80, 2, , 1.350, 1
16.860, 0.81, 2, , 1.352, 1
16.880, 0.82, 2, , 1.354, 1
16.900, 0.85, 2, , 1.355, 1
16.920, 0.83, 2, , 1.358, 1
16.940, 0.80, 2, , 1.359, 1
16.960, 0.82, 2, , 1.360, 1
16.980, 0.84, 2, , 1.362, 1
17.000, 0.83, 2, , 1.364, 1
17.020, 0.86, 2, , 1.365, 1
17.040, 0.83, 2, , 1.368, 1
17.060, 0.80, 2, , 1.369, 1
17.080, 0.84, 2, , 1.370, 1
17.100, 0.82, 2, , 1.372, 1
17.120, 0.82, 2, , 1.374, 1
17.140, 0.81, 2, , 1.375, 1
17.160, 0.88, 2, , 1.377, 1
17.180, 0.82, 2, , 1.379, 1
17.200, 0.87, 2, , 1.380, 1
17.220, 0.84, 2, , 1.383, 1
17.240, 0.85, 2, , 1.384, 1
17.260, 0.84, 2, , 1.385, 1
17.280, 0.87, 2, , 1.387, 1
17.300, 0.84, 2, , 1.389, 1
17.320, 0.86, 2, , 1.390, 1
17.340, 0.86, 2, , 1.392, 1
17.360, 0.85, 2, , 1.394, 1
17.380, 0.85, 2, , 1.395, 1
17.400, 0.85, 2, , 1.397, 1
17.420, 0.85, 2, , 1.399, 1
17.440, 0.86, 2, , 1.400, 1
17.460, 0.90, 2, , 1.402, 1
17.480, 0.85, 2, , 1.404, 1
17.500, 0.84, 2, , 1.405, 1
17.520, 0.88, 2, , 1.407, 1
17.540, 0.86, 2, , 1.409, 1
17.560, 0.84, 2, , 1.410, 1
17.580, 0.88, 2, , 1.412, 1
17.600, 0.81, 2, , 1.414, 1
17.620, 0.85, 2, , 1.415, 1
17.640, 0.87, 2, , 1.417, 1
17.660, 0.88, 2, , 1.419, 1
17.680, 0.85, 2, , 1.421, 1
17.700, 0.88, 2, , 1.422, 1
17.720, 0.89, 2, , 1.424, 1
17.740, 0.88, 2, , 1.426, 1
17.760, 0.87, 2, , 1.427, 1
17.780, 0.89, 2, , 1.429, 1
17.800, 0.88, 2, , 1.431, 1
17.820, 0.86, 2, , 1.433, 1
17.840, 0.88, 2, , 1.433, 1
17.860, 0.90, 2, , 1.436, 1
17.880, 0.88, 2, , 1.437, 1
17.900, 0.88, 2, , 1.438, 1
17.920, 0.92, 2, , 1.440, 1
17.940, 0.87, 2, , 1.442, 1
17.960, 0.89, 2, , 1.443, 1
17.980, 0.86, 2, , 1.445, 1
18.000, 0.90, 2, , 1.447, 1
18.020, 0.90, 2, , 1.449, 1
18.040, 0.90, 2, , 1.450, 1
18.060, 0.89, 2, , 1.452, 1
18.080, 0.90, 2, , 1.453, 1
18.100, 0.93, 2, , 1.456, 1
18.120, 0.89, 2, , 1.458, 1
18.140, 0.91, 2, , 1.459, 1
18.160, 0.92, 2, , 1.461, 1
18.180, 0.90, 2, , 1.462, 1
18.200, 0.88, 2, , 1.463, 1
18.220, 0.92, 2, , 1.465, 1
18.240, 0.91, 2, , 1.468, 1
18.260, 0.91, 2, , 1.468, 1
18.280, 0.92, 2, , 1.471, 1
18.300, 0.92, 2, , 1.473, 1
18.320, 0.90, 2, , 1.473, 1
18.340, 0.91, 2, , 1.475, 1
18.360, 0.91, 2, , 1.477, 1
18.380, 0.91, 2, , 1.478, 1
18.400, 0.93, 2, , 1.481, 1
18.420, 0.90, 2, , 1.483, 1
18.440, 0.93, 2, , 1.484, 1
18.460, 0.91, 2, , 1.485, 1
18.480, 0.93, 2, , 1.487, 1
18.500, 0.91, 2, , 1.489, 1
18.520, 0.94, 2, , 1.490, 1
18.540, 0.91, 2, , 1.492, 1
18.560, 0.93, 2, , 1.494, 1
18.580, 0.93, 2, , 1.496, 1
18.600, 0.96, 3, , 1.498, 1
18.620, 0.91, 2, , 1.499, 1
18.640, 0.95, 2, , 1.500, 1
18.660, 0.94, 2, , 1.503, 1
18.680, 0.91, 2, , 1.504, 1
18.700, 0.95, 2, , 1.505, 1
18.720, 0.96, 3, , 1.508, 1
18.740, 0.93, 2, , 1.509, 1
18.760, 0.94, 2, , 1.510, 1
18.780, 0.97, 3, , 1.512, 1
18.800, 0.92, 2, , 1.514, 1
18.820, 0.94, 2, , 1.515, 1
18.840, 0.94, 2, , 1.517, 1
18.860, 0.96, 3, , 1.519, 1
18.880, 0.93, 2, , 1.521, 1
18.900, 0.95, 3, , 1.522, 1
18.920, 0.96, 3, , 1.524, 1
18.940, 0.96, 3, , 1.526, 1
18.960, 0.92, 2, , 1.528, 1
18.980, 0.95, 2, , 1.528, 1
19.000, 0.96, 3, , 1.530, 1
19.020, 0.95, 3, , 1.532, 1
19.040, 0.94, 2, , 1.533, 1
19.060, 0.96, 3, , 1.535, 1
19.080, 0.97, 3, , 1.537, 1
19.100, 0.96, 3, , 1.538, 1
19.120, 0.98, 3, , 1.541, 1
19.140, 0.96, 3, , 1.543, 1
19.160, 0.98, 3, , 1.544, 1
19.180, 0.99, 3, , 1.546, 1
19.200, 0.96, 3, , 1.547, 1
19.220, 0.95, 2, , 1.548, 1
19.240, 1.00, 3, , 1.550, 1
19.260, 0.94, 2, , 1.553, 1
19.280, 0.98, 3, , 1.554, 1
19.300, 0.98, 3, , 1.555, 1
19.320, 0.99, 3, , 1.557, 1
19.340, 0.97, 3, , 1.559, 1
19.360, 0.98, 3, , 1.560, 1
19.380, 0.99, 3, , 1.562, 1
19.400, 1.01, 3, , 1.564, 1
19.420, 0.98, 3, , 1.566, 1
19.440, 0.97, 3, , 1.567, 1
19.460, 0.99, 3, , 1.569, 1
19.480, 0.98, 3, , 1.570, 1
19.500, 0.99, 3, , 1.571, 1
19.520, 0.99, 3, , 1.574, 1
19.540, 0.98, 3, , 1.576, 1
19.560, 0.97, 3, , 1.577, 1
19.580, 1.00, 3, , 1.578, 1
19.600, 0.98, 3, , 1.581, 1
19.620, 1.02, 3, , 1.582, 1
19.640, 1.00, 3, , 1.584, 1
19.660, 1.00, 3, , 1.585, 1
19.680, 1.01, 3, , 1.587, 1
19.700, 1.03, 3, , 1.589, 1
19.720, 1.00, 3, , 1.591, 1
19.740, 0.99, 3, , 1.592, 1
19.760, 1.02, 3, , 1.594, 1
19.780, 1.00, 3, , 1.595, 1
19.800, 1.00, 3, , 1.597, 1
19.820, 1.04, 3, , 1.599, 1
19.840, 1.00, 3, , 1.601, 1
19.860, 1.02, 3, , 1.602, 1
19.880, 1.05, 3, , 1.604, 1
19.900, 1.01, 3, , 1.606, 1
19.920, 1.04, 3, , 1.607, 1
19.940, 1.05, 3, , 1.609, 1
19.960, 1.03, 3, , 1.611, 1
19.980, 1.03, 3, , 1.612, 1
20.000, 1.04, 3, , 1.614, 1
20.020, 1.03, 3, , 1.616, 1
20.040, 1.04, 3, , 1.617, 1
20.060, 1.04, 3, , 1.619, 1
20.080, 1.02, 3, , 1.621, 1
20.100, 1.02, 3, , 1.622, 1
20.120, 1.05, 3, , 1.623, 1
20.140, 1.05, 3, , 1.626, 1
20.160, 1.04, 3, , 1.627, 1
20.180, 1.07, 3, , 1.629, 1
20.200, 1.04, 3, , 1.631, 1
20.220, 1.05, 3, , 1.632, 1
20.240, 1.05, 3, , 1.634, 1
20.260, 1.05, 3, , 1.636, 1
20.280, 1.05, 3, , 1.637, 1
20.300, 1.06, 3, , 1.639, 1
20.320, 1.04, 3, , 1.641, 1
20.340, 1.04, 3, , 1.642, 1
20.360, 1.05, 3, , 1.644, 1
20.380, 1.05, 3, , 1.646, 1
20.400, 1.03, 3, , 1.647, 1
20.420, 1.06, 3, , 1.649, 1
20.440, 1.04, 3, , 1.651, 1
20.460, 1.05, 3, , 1.652, 1
20.480, 1.05, 3, , 1.654, 1
20.500, 1.04, 3, , 1.655, 1
20.520, 1.06, 3, , 1.657, 1
20.540, 1.07, 3, , 1.659, 1
20.560, 1.06, 3, , 1.661, 1
20.580, 1.05, 3, , 1.662, 1
20.600, 1.07, 3, , 1.664, 1
20.620, 1.05, 3, , 1.666, 1
20.640, 1.07, 3, , 1.667, 1
20.660, 1.09, 3, , 1.669, 1
20.680, 1.06, 3, , 1.671, 1
20.700, 1.05, 3, , 1.672, 1
20.720, 1.11, 3, , 1.674, 1
20.740, 1.08, 3, , 1.676, 1
20.760, 1.08, 3, , 1.677, 1
20.780, 1.10, 3, , 1.679, 1
20.800, 1.07, 3, , 1.681, 1
20.820, 1.09, 3, , 1.682, 1
20.840, 1.12, 3, , 1.684, 1
20.860, 1.07, 3, , 1.686, 1
20.880, 1.07, 3, , 1.687, 1
20.900, 1.12, 3, , 1.689, 1
20.920, 1.09, 3, , 1.691, 1
20.940, 1.09, 3, , 1.692, 1
20.960, 1.09, 3, , 1.693, 1
20.980, 1.11, 3, , 1.696, 1
21.000, 1.10, 3, , 1.698, 1
21.020, 1.09, 3, , 1.699, 1
21.040, 1.11, 3, , 1.700, 1
21.060, 1.10, 3, , 1.703, 1
21.080, 1.10, 3, , 1.704, 1
21.100, 1.11, 3, , 1.705, 1
21.120, 1.11, 3, , 1.707, 1
21.140, 1.10, 3, , 1.709, 1
21.160, 1.10, 3, , 1.710, 1
21.180, 1.14, 3, , 1.712, 1
21.200, 1.11, 3, , 1.714, 1
21.220, 1.12, 3, , 1.715, 1
21.240, 1.16, 3, , 1.717, 1
21.260, 1.12, 3, , 1.719, 1
21.280, 1.15, 3, , 1.720, 1
21.300, 1.16, 3, , 1.723, 1
21.320, 1.13, 3, , 1.724, 1
21.340, 1.13, 3, , 1.725, 1
21.360, 1.13, 3, , 1.727, 1
21.380, 1.12, 3, , 1.729, 1
21.400, 1.14, 3, , 1.730, 1
21.420, 1.13, 3, , 1.732, 1
21.440, 1.13, 3, , 1.734, 1
21.460, 1.15, 3, , 1.735, 1
21.480, 1.14, 3, , 1.738, 1
21.500, 1.14, 3, , 1.739, 1
21.520, 1.14, 3, , 1.740, 1
21.540, 1.15, 3, , 1.742, 1
21.560, 1.11, 3, , 1.744, 1
21.580, 1.15, 3, , 1.745, 1
21.600, 1.15, 3, , 1.748, 1
21.620, 1.15, 3, , 1.749, 1
21.640, 1.12, 3, , 1.750, 1
21.660, 1.16, 3, , 1.752, 1
21.680, 1.15, 3, , 1.754, 1
21.700, 1.15, 3, , 1.755, 1
21.720, 1.16, 3, , 1.757, 1
21.740, 1.15, 3, , 1.759, 1
21.760, 1.17, 3, , 1.760, 1
21.780, 1.19, 3, , 1.762, 1
21.800, 1.18, 3, , 1.764, 1
21.820, 1.18, 3, , 1.765, 1
21.840, 1.19, 3, , 1.767, 1
21.860, 1.14, 3, , 1.769, 1
21.880, 1.18, 3, , 1.770, 1
21.900, 1.19, 3, , 1.772, 1
21.920, 1.18, 3, , 1.774, 1
21.940, 1.15, 3, , 1.775, 1
21.960, 1.20, 3, , 1.777, 1
21.980, 1.17, 3, , 1.779, 1
22.000, 1.20, 3, , 1.780, 1
22.020, 1.19, 3, , 1.783, 1
22.040, 1.18, 3, , 1.784, 1
22.060, 1.19, 3, , 1.785, 1
22.080, 1.19, 3, , 1.787, 1
22.100, 1.21, 3, , 1.788, 1
22.120, 1.20, 3, , 1.791, 1
22.140, 1.19, 3, , 1.793, 1
22.160, 1.17, 3, , 1.794, 1
22.180, 1.21, 3, , 1.795, 1
22.200, 1.20, 3, , 1.797, 1
22.220, 1.19, 3, , 1.799, 1
22.240, 1.19, 3, , 1.800, 1
22.260, 1.22, 3, , 1.802, 1
22.280, 1.17, 3, , 1.804, 1
22.300, 1.23, 3, , 1.805, 1
22.320, 1.23, 3, , 1.808, 1
22.340, 1.22, 3, , 1.809, 1
22.360, 1.25, 3, , 1.810, 1
22.380, 1.23, 3, , 1.812, 1
22.400, 1.20, 3, , 1.814, 1
22.420, 1.21, 3, , 1.815, 1
22.440, 1.24, 3, , 1.817, 1
22.460, 1.21, 3, , 1.819, 1
22.480, 1.21, 3, , 1.820, 1
22.500, 1.22, 3, , 1.822, 1
22.520, 1.20, 3, , 1.824, 1
22.540, 1.26, 3, , 1.825, 1
22.560, 1.24, 3, , 1.828, 1
22.580, 1.22, 3, , 1.829, 1
22.600, 1.24, 3, , 1.830, 1
22.620, 1.22, 3, , 1.832, 1
22.640, 1.26, 3, , 1.833, 1
22.660, 1.23, 3, , 1.836, 1
22.680, 1.24, 3, , 1.838, 1
22.700, 1.24, 3, , 1.839, 1
22.720, 1.24, 3, , 1.841, 1
22.740, 1.25, 3, , 1.842, 1
22.760, 1.24, 3, , 1.843, 1
22.780, 1.26, 3, , 1.845, 1
22.800, 1.25, 3, , 1.847, 1
22.820, 1.25, 3, , 1.848, 1
22.840, 1.28, 3, , 1.851, 1
22.860, 1.26, 3, , 1.853, 1
22.880, 1.27, 3, , 1.854, 1
22.900, 1.30, 3, , 1.855, 1
22.920, 1.23, 3, , 1.857, 1
22.940, 1.26, 3, , 1.858, 1
22.960, 1.26, 3, , 1.860, 1
22.980, 1.27, 3, , 1.863, 1
23.000, 1.25, 3, , 1.864, 1
23.020, 1.27, 3, , 1.865, 1
23.040, 1.26, 3, , 1.867, 1
23.060, 1.26, 3, , 1.868, 1
23.080, 1.29, 3, , 1.870, 1
23.100, 1.26, 3, , 1.872, 1
23.120, 1.27, 3, , 1.873, 1
23.140, 1.30, 3, , 1.876, 1
23.160, 1.27, 3, , 1.877, 1
23.180, 1.32, 3, , 1.879, 1
23.200, 1.29, 3, , 1.881, 1
23.220, 1.28, 3, , 1.882, 1
23.240, 1.29, 3, , 1.883, 1
23.260, 1.31, 3, , 1.886, 1
23.280, 1.27, 3, , 1.887, 1
23.300, 1.28, 3, , 1.888, 1
23.320, 1.30, 3, , 1.890, 1
23.340, 1.28, 3, , 1.892, 1
23.360, 1.32, 3, , 1.894, 1
23.380, 1.33, 4, , 1.896, 1
23.400, 1.29, 3, , 1.898, 1
23.420, 1.33, 4, , 1.898, 1
23.440, 1.33, 4, , 1.901, 1
23.460, 1.29, 3, , 1.902, 1
23.480, 1.32, 3, , 1.903, 1
23.500, 1.35, 4, , 1.906, 1
23.520, 1.30, 3, , 1.907, 1
23.540, 1.32, 3, , 1.908, 1
23.560, 1.33, 4, , 1.911, 1
23.580, 1.33, 3, , 1.912, 1
23.600, 1.35, 4, , 1.914, 1
23.620, 1.34, 4, , 1.916, 1
23.640, 1.33, 4, , 1.917, 1
23.660, 1.35, 4, , 1.918, 1
23.680, 1.34, 4, , 1.921, 1
23.700, 1.36, 4, , 1.922, 1
23.720, 1.36, 4, , 1.924, 1
23.740, 1.35, 4, , 1.926, 1
23.760, 1.34, 4, , 1.927, 1
23.780, 1.38, 4, , 1.929, 1
23.800, 1.35, 4, , 1.931, 1
23.820, 1.34, 4, , 1.932, 1
23.840, 1.37, 4, , 1.933, 1
23.860, 1.35, 4, , 1.936, 1
23.880, 1.37, 4, , 1.937, 1
23.900, 1.39, 4, , 1.939, 1
23.920, 1.37, 4, , 1.941, 1
23.940, 1.33, 4, , 1.942, 1
23.960, 1.39, 4, , 1.943, 1
23.980, 1.37, 4, , 1.946, 1
24.000, 1.37, 4, , 1.947, 1
24.020, 1.38, 4, , 1.949, 1
24.040, 1.37, 4, , 1.951, 1
24.060, 1.38, 4, , 1.952, 1
24.080, 1.40, 4, , 1.953, 1
24.100, 1.37, 4, , 1.956, 1
24.120, 1.39, 4, , 1.957, 1
24.140, 1.42, 4, , 1.959, 1
24.160, 1.40, 4, , 1.961, 1
24.180, 1.39, 4, , 1.962, 1
24.200, 1.39, 4, , 1.964, 1
24.220, 1.39, 4, , 1.965, 1
24.240, 1.42, 4, , 1.967, 1
24.260, 1.43, 4, , 1.969, 1
24.280, 1.37, 4, , 1.971, 1
24.300, 1.40, 4, , 1.972, 1
24.320, 1.41, 4, , 1.974, 1
24.340, 1.39, 4, , 1.975, 1
24.360, 1.39, 4, , 1.977, 1
24.380, 1.43, 4, , 1.978, 1
24.400, 1.41, 4, , 1.981, 1
24.420, 1.42, 4, , 1.982, 1
24.440, 1.42, 4, , 1.984, 1
24.460, 1.42, 4, , 1.986, 1
24.480, 1.40, 4, , 1.987, 1
24.500, 1.45, 4, , 1.989, 1
24.520, 1.42, 4, , 1.991, 1
24.540, 1.43, 4, , 1.992, 1
24.560, 1.45, 4, , 1.994, 1
24.580, 1.42, 4, , 1.996, 1
24.600, 1.43, 4, , 1.997, 1
24.620, 1.46, 4, , 1.999, 1
24.640, 1.48, 4, , 2.001, 1
24.660, 1.44, 4, , 2.002, 1
24.680, 1.44, 4, , 2.003, 1
24.700, 1.44, 4, , 2.005, 1
24.720, 1.46, 4, , 2.008, 1
24.740, 1.45, 4, , 2.009, 1
24.760, 1.46, 4, , 2.010, 1
24.780, 1.47, 4, , 2.012, 1
24.800, 1.46, 4, , 2.014, 1
24.820, 1.43, 4, , 2.015, 1
24.840, 1.47, 4, , 2.017, 1
24.860, 1.45, 4, , 2.019, 1
24.880, 1.45, 4, , 2.020, 1
24.900, 1.47, 4, , 2.022, 1
24.920, 1.46, 4, , 2.024, 1
24.940, 1.46, 4, , 2.025, 1
24.960, 1.49, 4, , 2.027, 1
24.980, 1.49, 4, , 2.029, 1
25.000, 1.45, 4, , 2.031, 1
25.020, 1.51, 4, , 2.032, 1
25.040, 1.46, 4, , 2.034, 1
25.060, 1.48, 4, , 2.035, 1
25.080, 1.47, 4, , 2.037, 1
25.100, 1.51, 4, , 2.039, 1
25.120, 1.47, 4, , 2.041, 1
25.140, 1.50, 4, , 2.042, 1
25.160, 1.48, 4, , 2.044, 1
25.180, 1.49, 4, , 2.045, 1
25.200, 1.51, 4, , 2.047, 1
25.220, 1.50, 4, , 2.049, 1
25.240, 1.50, 4, , 2.050, 1
25.260, 1.51, 4, , 2.052, 1
25.280, 1.50, 4, , 2.054, 1
25.300, 1.52, 4, , 2.055, 1
25.320, 1.53, 4, , 2.057, 1
25.340, 1.51, 4, , 2.059, 1
25.360, 1.53, 4, , 2.060, 1
25.380, 1.51, 4, , 2.062, 1
25.400, 1.50, 4, , 2.064, 1
25.420, 1.50, 4, , 2.065, 1
25.440, 1.54, 4, , 2.067, 1
25.460, 1.51, 4, , 2.069, 1
25.480, 1.53, 4, , 2.070, 1
25.500, 1.55, 4, , 2.072, 1
25.520, 1.53, 4, , 2.074, 1
25.540, 1.53, 4, , 2.075, 1
25.560, 1.56, 4, , 2.077, 1
25.580, 1.52, 4, , 2.079, 1
25.600, 1.52, 4, , 2.080, 1
25.620, 1.55, 4, , 2.082, 1
25.640, 1.54, 4, , 2.084, 1
25.660, 1.55, 4, , 2.086, 1
25.680, 1.55, 4, , 2.087, 1
25.700, 1.56, 4, , 2.089, 1
25.720, 1.55, 4, , 2.090, 1
25.740, 1.57, 4, , 2.092, 1
25.760, 1.57, 4, , 2.094, 1
25.780, 1.55, 4, , 2.095, 1
25.800, 1.57, 4, , 2.097, 1
25.820, 1.55, 4, , 2.098, 1
25.840, 1.56, 4, , 2.100, 1
25.860, 1.58, 4, , 2.103, 1
25.880, 1.57, 4, , 2.104, 1
25.900, 1.56, 4, , 2.105, 1
25.920, 1.57, 4, , 2.107, 1
25.940, 1.58, 4, , 2.109, 1
25.960, 1.60, 4, , 2.110, 1
25.980, 1.59, 4, , 2.112, 1
26.000, 1.57, 4, , 2.114, 1
26.020, 1.58, 4, , 2.115, 1
26.040, 1.62, 4, , 2.117, 1
26.060, 1.57, 4, , 2.119, 1
26.080, 1.61, 4, , 2.120, 1
26.100, 1.60, 4, , 2.122, 1
26.120, 1.60, 4, , 2.124, 1
26.140, 1.60, 4, , 2.125, 1
26.160, 1.63, 4, , 2.127, 1
26.180, 1.58, 4, , 2.129, 1
26.200, 1.60, 4, , 2.130, 1
26.220, 1.62, 4, , 2.132, 1
26.240, 1.60, 4, , 2.134, 1
26.260, 1.63, 4, , 2.135, 1
26.280, 1.64, 4, , 2.137, 1
26.300, 1.61, 4, , 2.139, 1
26.320, 1.65, 4, , 2.140, 1
26.340, 1.64, 4, , 2.142, 1
26.360, 1.64, 4, , 2.143, 1
26.380, 1.63, 4, , 2.146, 1
26.400, 1.63, 4, , 2.148, 1
26.420, 1.64, 4, , 2.149, 1
26.440, 1.66, 4, , 2.150, 1
26.460, 1.63, 4, , 2.152, 1
26.480, 1.63, 4, , 2.153, 1
26.500, 1.66, 4, , 2.155, 1
26.520, 1.65, 4, , 2.157, 1
