

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
12.640, 11.08, N/A, , 1.039, 1
12.660, 11.11, N/A, , 1.040, 1
12.680, 11.11, N/A, , 1.041, 1
12.700, 11.14, N/A, , 1.043, 1
12.720, 11.15, N/A, , 1.044, 1
12.740, 11.14, N/A, , 1.045, 1
12.760, 11.19, N/A, , 1.047, 1
12.780, 11.20, N/A, , 1.049, 1
12.800, 11.22, N/A, , 1.050, 1
12.820, 11.26, N/A, , 1.053, 1
12.840, 11.29, N/A, , 1.055, 1
12.860, 11.27, N/A, , 1.056, 1
12.880, 11.32, N/A, , 1.058, 1
12.900, 11.33, N/A, , 1.060, 1
12.920, 11.38, N/A, , 1.062, 1
12.940, 11.37, N/A, , 1.062, 1
12.960, 11.39, N/A, , 1.065, 1
12.980, 11.43, N/A, , 1.066, 1
13.000, 11.44, N/A, , 1.067, 1
13.020, 11.43, N/A, , 1.069, 1
13.040, 11.50, N/A, , 1.071, 1
13.060, 11.53, N/A, , 1.074, 1
13.080, 11.53, N/A, , 1.075, 1
13.100, 11.57, N/A, , 1.076, 1
13.120, 11.58, N/A, , 1.078, 1
13.140, 11.59, N/A, , 1.080, 1
13.160, 11.65, N/A, , 1.082, 1
13.180, 11.65, N/A, , 1.083, 1
13.200, 11.64, N/A, , 1.084, 1
13.220, 11.67, N/A, , 1.086, 1
13.240, 11.70, N/A, , 1.087, 1
13.260, 11.70, N/A, , 1.089, 1
13.280, 11.76, N/A, , 1.091, 1
13.300, 11.73, N/A, , 1.092, 1
13.320, 11.77, N/A, , 1.094, 1
13.340, 11.81, N/A, , 1.096, 1
13.360, 11.80, N/A, , 1.097, 1
13.380, 11.82, N/A, , 1.099, 1
13.400, 11.87, N/A, , 1.101, 1
13.420, 11.87, N/A, , 1.103, 1
13.440, 11.89, N/A, , 1.104, 1
13.460, 11.93, N/A, , 1.106, 1
13.480, 11.93, N/A, , 1.107, 1
13.500, 11.96, N/A, , 1.109, 1
13.520, 11.98, N/A, , 1.111, 1
13.540, 12.01, N/A, , 1.112, 1
13.560, 12.02, N/A, , 1.114, 1
13.580, 12.05, N/A, , 1.116, 1
13.600, 12.07, N/A, , 1.118, 1
13.620, 12.11, N/A, , 1.119, 1
13.640, 12.10, N/A, , 1.121, 1
13.660, 12.13, N/A, , 1.123, 1
13.680, 12.18, N/A, , 1.125, 1
13.700, 12.17, N/A, , 1.126, 1
13.720, 12.19, N/A, , 1.127, 1
13.740, 12.23, N/A, , 1.129, 1
13.760, 12.21, N/A, , 1.131, 1
13.780, 12.25, N/A, , 1.132, 1
13.800, 12.26, N/A, , 1.133, 1
13.820, 12.26, N/A, , 1.135, 1
13.840, 12.31, N/A, , 1.138, 1
13.860, 12.37, N/A, , 1.140, 1
13.880, 12.36, N/A, , 1.142, 1
13.900, 12.43, N/A, , 1.144, 1
13.920, 12.42, N/A, , 1.144, 1
13.940, 12.42, N/A, , 1.146, 1
13.960, 12.48, N/A, , 1.149, 1
13.980, 12.48, N/A, , 1.150, 1
14.000, 12.48, N/A, , 1.151, 1
14.020, 12.53, N/A, , 1.153, 1
14.040, 12.52, N/A, , 1.154, 1
14.060, 12.53, N/A, , 1.155, 1
14.080, 12.58, N/A, , 1.158, 1
14.100, 12.59, N/A, , 1.160, 1
14.120, 12.61, N/A, , 1.161, 1
14.140, 12.65, N/A, , 1.162, 1
14.160, 12.64, N/A, , 1.165, 1
14.180, 12.68, N/A, , 1.166, 1
14.200, 12.72, N/A, , 1.167, 1
14.220, 12.70, N/A, , 1.169, 1
14.240, 12.72, N/A, , 1.171, 1
14.260, 12.79, N/A, , 1.173, 1
14.280, 12.75, N/A, , 1.174, 1
14.300, 12.81, N/A, , 1.176, 1
14.320, 12.82, N/A, , 1.177, 1
14.340, 12.79, N/A, , 1.178, 1
14.360, 12.86, N/A, , 1.180, 1
14.380, 12.88, N/A, , 1.182, 1
14.400, 12.88, N/A, , 1.183, 1
14.420, 12.93, N/A, , 1.186, 1
14.440, 12.96, N/A, , 1.188, 1
14.460, 12.94, N/A, , 1.189, 1
14.480, 12.98, N/A, , 1.191, 1
14.500, 13.01, N/A, , 1.193, 1
14.520, 13.02, N/A, , 1.195, 1
14.540, 13.05, N/A, , 1.196, 1
14.560, 13.05, N/A, , 1.198, 1
14.580, 13.06, N/A, , 1.199, 1
14.600, 13.10, N/A, , 1.200, 1
14.620, 13.11, N/A, , 1.202, 1
14.640, 13.17, N/A, , 1.205, 1
14.660, 13.18, N/A, , 1.207, 1
14.680, 13.22, N/A, , 1.208, 1
14.700, 13.23, N/A, , 1.210, 1
14.720, 13.25, N/A, , 1.212, 1
14.740, 13.24, N/A, , 1.214, 1
14.760, 13.28, N/A, , 1.216, 1
14.780, 13.32, N/A, , 1.217, 1
14.800, 13.30, N/A, , 1.218, 1
14.820, 13.35, N/A, , 1.220, 1
14.840, 13.37, N/A, , 1.221, 1
14.860, 13.35, N/A, , 1.222, 1
14.880, 13.41, N/A, , 1.224, 1
14.900, 13.43, N/A, , 1.226, 1
14.920, 13.41, N/A, , 1.227, 1
14.940, 13.45, N/A, , 1.229, 1
14.960, 13.47, N/A, , 1.231, 1
14.980, 13.50, N/A, , 1.233, 1
15.000, 13.51, N/A, , 1.235, 1
15.020, 13.51, N/A, , 1.237, 1
15.040, 13.56, N/A, , 1.238, 1
15.060, 13.58, N/A, , 1.239, 1
15.080, 13.57, N/A, , 1.241, 1
15.100, 13.58, N/A, , 1.242, 1
15.120, 13.61, N/A, , 1.243, 1
15.140, 13.61, N/A, , 1.245, 1
15.160, 13.66, N/A, , 1.248, 1
15.180, 13.67, N/A, , 1.249, 1
15.200, 13.67, N/A, , 1.250, 1
15.220, 13.72, N/A, , 1.253, 1
15.240, 13.74, N/A, , 1.255, 1
15.260, 13.73, N/A, , 1.255, 1
15.280, 13.78, N/A, , 1.257, 1
15.300, 13.79, N/A, , 1.260, 1
15.320, 13.82, N/A, , 1.261, 1
15.340, 13.83, N/A, , 1.262, 1
15.360, 13.83, N/A, , 1.264, 1
15.380, 13.85, N/A, , 1.266, 1
15.400, 13.90, N/A, , 1.267, 1
15.420, 13.88, N/A, , 1.268, 1
15.440, 13.89, N/A, , 1.271, 1
15.460, 13.97, N/A, , 1.273, 1
15.480, 13.95, N/A, , 1.274, 1
15.500, 13.98, N/A, , 1.276, 1
15.520, 14.01, N/A, , 1.278, 1
15.540, 14.01, N/A, , 1.280, 1
15.560, 14.04, N/A, , 1.281, 1
15.580, 14.06, N/A, , 1.283, 1
15.600, 14.05, N/A, , 1.284, 1
15.620, 14.07, N/A, , 1.286, 1
15.640, 14.10, N/A, , 1.288, 1
15.660, 14.12, N/A, , 1.290, 1
15.680, 14.12, N/A, , 1.290, 1
15.700, 14.07, N/A, , 1.293, 1
15.720, 14.16, N/A, , 1.295, 1
15.740, 14.23, N/A, , 1.297, 1
15.760, 14.15, N/A, , 1.299, 1
15.780, 14.12, N/A, , 1.299, 1
15.800, 14.25, N/A, , 1.301, 1
15.820, 14.25, N/A, , 1.303, 1
15.840, 14.14, N/A, , 1.305, 1
15.860, 14.20, N/A, , 1.306, 1
15.880, 14.29, N/A, , 1.308, 1
15.900, 14.22, N/A, , 1.309, 1
15.920, 14.33, N/A, , 1.310, 1
15.940, 14.34, N/A, , 1.313, 1
15.960, 14.40, N/A, , 1.315, 1
15.980, 14.40, N/A, , 1.315, 1
16.000, 14.39, N/A, , 1.317, 1
16.020, 14.31, N/A, , 1.319, 1
16.040, 14.48, N/A, , 1.321, 1
16.060, 14.45, N/A, , 1.322, 1
16.080, 14.49, N/A, , 1.324, 1
16.100, 14.50, N/A, , 1.326, 1
16.120, 14.38, N/A, , 1.328, 1
16.140, 14.53, N/A, , 1.329, 1
16.160, 14.57, N/A, , 1.331, 1
16.180, 14.56, N/A, , 1.332, 1
16.200, 14.58, N/A, , 1.333, 1
16.220, 14.62, N/A, , 1.335, 1
16.240, 14.62, N/A, , 1.338, 1
16.260, 14.65, N/A, , 1.339, 1
16.280, 14.64, N/A, , 1.341, 1
16.300, 14.69, N/A, , 1.343, 1
16.320, 14.73, N/A, , 1.344, 1
16.340, 14.72, N/A, , 1.346, 1
16.360, 14.76, N/A, , 1.348, 1
16.380, 14.80, N/A, , 1.350, 1
16.400, 14.78, N/A, , 1.351, 1
16.420, 14.78, N/A, , 1.353, 1
16.440, 14.81, N/A, , 1.354, 1
16.460, 14.82, N/A, , 1.355, 1
16.480, 14.85, N/A, , 1.357, 1
16.500, 14.87, N/A, , 1.359, 1
16.520, 14.89, N/A, , 1.360, 1
16.540, 14.93, N/A, , 1.362, 1
16.560, 14.92, N/A, , 1.365, 1
16.580, 14.93, N/A, , 1.366, 1
16.600, 14.97, N/A, , 1.367, 1
16.620, 14.99, N/A, , 1.369, 1
16.640, 15.02, N/A, , 1.372, 1
16.660, 15.05, N/A, , 1.372, 1
16.680, 15.02, N/A, , 1.374, 1
16.700, 15.05, N/A, , 1.376, 1
16.720, 15.09, N/A, , 1.377, 1
16.740, 15.07, N/A, , 1.379, 1
16.760, 15.12, N/A, , 1.381, 1
16.780, 15.16, N/A, , 1.383, 1
16.800, 15.17, N/A, , 1.385, 1
16.820, 15.20, N/A, , 1.387, 1
16.840, 15.23, N/A, , 1.389, 1
16.860, 15.23, N/A, , 1.390, 1
16.880, 15.28, N/A, , 1.392, 1
16.900, 15.28, N/A, , 1.394, 1
16.920, 15.27, N/A, , 1.394, 1
16.940, 15.29, N/A, , 1.396, 1
16.960, 15.35, N/A, , 1.398, 1
16.980, 15.31, N/A, , 1.399, 1
17.000, 15.37, N/A, , 1.401, 1
17.020, 15.37, N/A, , 1.401, 1
17.040, 15.38, N/A, , 1.404, 1
17.060, 15.43, N/A, , 1.406, 1
17.080, 15.45, N/A, , 1.408, 1
17.100, 15.45, N/A, , 1.410, 1
17.120, 15.52, N/A, , 1.411, 1
17.140, 15.51, N/A, , 1.413, 1
17.160, 15.55, N/A, , 1.415, 1
17.180, 15.56, N/A, , 1.416, 1
17.200, 15.56, N/A, , 1.417, 1
17.220, 15.58, N/A, , 1.419, 1
17.240, 15.62, N/A, , 1.420, 1
17.260, 15.60, N/A, , 1.421, 1
17.280, 15.65, N/A, , 1.424, 1
17.300, 15.69, N/A, , 1.426, 1
17.320, 15.69, N/A, , 1.427, 1
17.340, 15.72, N/A, , 1.429, 1
17.360, 15.76, N/A, , 1.431, 1
17.380, 15.76, N/A, , 1.432, 1
17.400, 15.79, N/A, , 1.434, 1
17.420, 15.82, N/A, , 1.436, 1
17.440, 15.82, N/A, , 1.438, 1
17.460, 15.87, N/A, , 1.439, 1
17.480, 15.85, N/A, , 1.441, 1
17.500, 15.87, N/A, , 1.442, 1
17.520, 15.90, N/A, , 1.443, 1
17.540, 15.90, N/A, , 1.445, 1
17.560, 15.94, N/A, , 1.448, 1
17.580, 16.00, N/A, , 1.449, 1
17.600, 15.99, N/A, , 1.451, 1
17.620, 16.04, N/A, , 1.453, 1
17.640, 16.06, N/A, , 1.455, 1
17.660, 16.06, N/A, , 1.457, 1
17.680, 16.10, N/A, , 1.458, 1
17.700, 16.13, N/A, , 1.460, 1
17.720, 16.12, N/A, , 1.461, 1
17.740, 16.16, N/A, , 1.462, 1
17.760, 16.18, N/A, , 1.464, 1
17.780, 16.16, N/A, , 1.465, 1
17.800, 16.21, N/A, , 1.467, 1
17.820, 16.24, N/A, , 1.469, 1
17.840, 16.25, N/A, , 1.471, 1
17.860, 16.31, N/A, , 1.473, 1
17.880, 16.33, N/A, , 1.475, 1
17.900, 16.33, N/A, , 1.476, 1
17.920, 16.35, N/A, , 1.477, 1
17.940, 16.35, N/A, , 1.479, 1
17.960, 16.38, N/A, , 1.481, 1
17.980, 16.43, N/A, , 1.483, 1
18.000, 16.41, N/A, , 1.484, 1
18.020, 16.45, N/A, , 1.486, 1
18.040, 16.50, N/A, , 1.487, 1
18.060, 16.47, N/A, , 1.488, 1
18.080, 16.49, N/A, , 1.491, 1
18.100, 16.55, N/A, , 1.492, 1
18.120, 16.54, N/A, , 1.493, 1
18.140, 16.58, N/A, , 1.495, 1
18.160, 16.61, N/A, , 1.498, 1
18.180, 16.61, N/A, , 1.499, 1
18.200, 16.64, N/A, , 1.500, 1
18.220, 16.65, N/A, , 1.502, 1
18.240, 16.67, N/A, , 1.504, 1
18.260, 16.71, N/A, , 1.505, 1
18.280, 16.72, N/A, , 1.507, 1
18.300, 16.73, N/A, , 1.509, 1
18.320, 16.80, N/A, , 1.510, 1
18.340, 16.78, N/A, , 1.512, 1
18.360, 16.81, N/A, , 1.514, 1
18.380, 16.87, N/A, , 1.516, 1
18.400, 16.88, N/A, , 1.519, 1
18.420, 16.91, N/A, , 1.520, 1
18.440, 16.93, N/A, , 1.521, 1
18.460, 16.92, N/A, , 1.523, 1
18.480, 16.95, N/A, , 1.525, 1
18.500, 16.99, N/A, , 1.527, 1
18.520, 16.99, N/A, , 1.528, 1
18.540, 17.02, N/A, , 1.530, 1
18.560, 17.06, N/A, , 1.531, 1
18.580, 17.06, N/A, , 1.532, 1
18.600, 17.08, N/A, , 1.534, 1
18.620, 17.12, N/A, , 1.536, 1
18.640, 17.13, N/A, , 1.538, 1
18.660, 17.19, N/A, , 1.540, 1
18.680, 17.19, N/A, , 1.542, 1
18.700, 17.21, N/A, , 1.543, 1
18.720, 17.24, N/A, , 1.545, 1
18.740, 17.24, N/A, , 1.547, 1
18.760, 17.25, N/A, , 1.548, 1
18.780, 17.27, N/A, , 1.549, 1
18.800, 17.28, N/A, , 1.551, 1
18.820, 17.33, N/A, , 1.553, 1
18.840, 17.34, N/A, , 1.553, 1
18.860, 17.35, N/A, , 1.555, 1
18.880, 17.39, N/A, , 1.558, 1
18.900, 17.43, N/A, , 1.560, 1
18.920, 17.43, N/A, , 1.562, 1
18.940, 17.45, N/A, , 1.563, 1
18.960, 17.46, N/A, , 1.565, 1
18.980, 17.49, N/A, , 1.566, 1
19.000, 17.49, N/A, , 1.567, 1
19.020, 17.48, N/A, , 1.569, 1
19.040, 17.54, N/A, , 1.571, 1
19.060, 17.58, N/A, , 1.572, 1
19.080, 17.57, N/A, , 1.574, 1
19.100, 17.54, N/A, , 1.575, 1
19.120, 17.64, N/A, , 1.576, 1
19.140, 17.64, N/A, , 1.578, 1
19.160, 17.64, N/A, , 1.580, 1
19.180, 17.69, N/A, , 1.582, 1
19.200, 17.71, N/A, , 1.583, 1
19.220, 17.73, N/A, , 1.586, 1
19.240, 17.78, N/A, , 1.588, 1
19.260, 17.72, N/A, , 1.589, 1
19.280, 17.81, N/A, , 1.591, 1
19.300, 17.89, N/A, , 1.593, 1
19.320, 17.84, N/A, , 1.594, 1
19.340, 17.82, N/A, , 1.596, 1
19.360, 17.93, N/A, , 1.598, 1
19.380, 17.93, N/A, , 1.599, 1
19.400, 17.93, N/A, , 1.601, 1
19.420, 17.99, N/A, , 1.603, 1
19.440, 18.03, N/A, , 1.605, 1
19.460, 18.03, N/A, , 1.607, 1
19.480, 18.06, N/A, , 1.609, 1
19.500, 18.05, N/A, , 1.610, 1
19.520, 18.09, N/A, , 1.611, 1
19.540, 18.12, N/A, , 1.613, 1
19.560, 18.13, N/A, , 1.615, 1
19.580, 18.16, N/A, , 1.616, 1
19.600, 18.18, N/A, , 1.618, 1
19.620, 18.19, N/A, , 1.620, 1
19.640, 18.22, N/A, , 1.620, 1
19.660, 18.22, N/A, , 1.622, 1
19.680, 18.27, N/A, , 1.625, 1
19.700, 18.30, N/A, , 1.626, 1
19.720, 18.30, N/A, , 1.627, 1
19.740, 18.33, N/A, , 1.629, 1
19.760, 18.36, N/A, , 1.631, 1
19.780, 18.37, N/A, , 1.633, 1
19.800, 18.40, N/A, , 1.635, 1
19.820, 18.46, N/A, , 1.637, 1
19.840, 18.41, N/A, , 1.638, 1
19.860, 18.46, N/A, , 1.639, 1
19.880, 18.48, N/A, , 1.641, 1
19.900, 18.49, N/A, , 1.642, 1
19.920, 18.51, N/A, , 1.643, 1
19.940, 18.54, N/A, , 1.646, 1
19.960, 18.55, N/A, , 1.647, 1
19.980, 18.61, N/A, , 1.648, 1
20.000, 18.62, N/A, , 1.651, 1
20.020, 18.65, N/A, , 1.653, 1
20.040, 18.69, N/A, , 1.654, 1
20.060, 18.67, N/A, , 1.656, 1
20.080, 18.71, N/A, , 1.658, 1
20.100, 18.75, N/A, , 1.660, 1
20.120, 18.74, N/A, , 1.661, 1
20.140, 18.76, N/A, , 1.663, 1
20.160, 18.81, N/A, , 1.664, 1
20.180, 18.80, N/A, , 1.665, 1
20.200, 18.82, N/A, , 1.666, 1
20.220, 18.86, N/A, , 1.669, 1
20.240, 18.87, N/A, , 1.670, 1
20.260, 18.89, N/A, , 1.672, 1
20.280, 18.93, N/A, , 1.674, 1
20.300, 18.96, N/A, , 1.676, 1
20.320, 19.01, N/A, , 1.678, 1
20.340, 19.01, N/A, , 1.679, 1
20.360, 19.02, N/A, , 1.682, 1
20.380, 19.05, N/A, , 1.683, 1
20.400, 19.06, N/A, , 1.684, 1
20.420, 19.08, N/A, , 1.687, 1
20.440, 19.13, N/A, , 1.688, 1
20.460, 19.12, N/A, , 1.689, 1
20.480, 19.13, N/A, , 1.691, 1
20.500, 19.19, N/A, , 1.693, 1
20.520, 19.23, N/A, , 1.695, 1
20.540, 19.22, N/A, , 1.696, 1
20.560, 19.25, N/A, , 1.698, 1
20.580, 19.25, N/A, , 1.700, 1
20.600, 19.31, N/A, , 1.702, 1
20.620, 19.36, N/A, , 1.704, 1
20.640, 19.32, N/A, , 1.704, 1
20.660, 19.36, N/A, , 1.706, 1
20.680, 19.39, N/A, , 1.708, 1
20.700, 19.38, N/A, , 1.709, 1
20.720, 19.40, N/A, , 1.711, 1
20.740, 19.44, N/A, , 1.712, 1
20.760, 19.44, N/A, , 1.714, 1
20.780, 19.48, N/A, , 1.716, 1
20.800, 19.50, N/A, , 1.717, 1
20.820, 19.51, N/A, , 1.719, 1
20.840, 19.56, N/A, , 1.721, 1
20.860, 19.58, N/A, , 1.723, 1
20.880, 19.58, N/A, , 1.725, 1
20.900, 19.64, N/A, , 1.726, 1
20.920, 19.63, N/A, , 1.727, 1
20.940, 19.65, N/A, , 1.729, 1
20.960, 19.70, N/A, , 1.730, 1
20.980, 19.69, N/A, , 1.731, 1
21.000, 19.71, N/A, , 1.734, 1
21.020, 19.75, N/A, , 1.736, 1
21.040, 19.75, N/A, , 1.737, 1
21.060, 19.79, N/A, , 1.739, 1
21.080, 19.84, N/A, , 1.741, 1
21.100, 19.83, N/A, , 1.743, 1
21.120, 19.86, N/A, , 1.744, 1
21.140, 19.89, N/A, , 1.746, 1
21.160, 19.91, N/A, , 1.748, 1
21.180, 19.93, N/A, , 1.749, 1
21.200, 19.96, N/A, , 1.751, 1
21.220, 19.96, N/A, , 1.753, 1
21.240, 20.01, N/A, , 1.753, 1
21.260, 19.99, N/A, , 1.755, 1
21.280, 20.03, N/A, , 1.758, 1
21.300, 20.06, N/A, , 1.758, 1
21.320, 20.06, N/A, , 1.760, 1
21.340, 20.07, N/A, , 1.763, 1
21.360, 20.13, N/A, , 1.764, 1
21.380, 20.12, N/A, , 1.765, 1
21.400, 20.17, N/A, , 1.767, 1
21.420, 20.20, N/A, , 1.769, 1
21.440, 20.23, N/A, , 1.771, 1
21.460, 20.21, N/A, , 1.772, 1
21.480, 20.28, N/A, , 1.774, 1
21.500, 20.29, N/A, , 1.775, 1
21.520, 20.28, N/A, , 1.776, 1
21.540, 20.35, N/A, , 1.779, 1
21.560, 20.36, N/A, , 1.781, 1
21.580, 20.40, N/A, , 1.783, 1
21.600, 20.41, N/A, , 1.784, 1
21.620, 20.40, N/A, , 1.786, 1
21.640, 20.46, N/A, , 1.788, 1
21.660, 20.48, N/A, , 1.790, 1
21.680, 20.50, N/A, , 1.792, 1
21.700, 20.55, N/A, , 1.793, 1
21.720, 20.52, N/A, , 1.794, 1
21.740, 20.54, N/A, , 1.796, 1
21.760, 20.57, N/A, , 1.797, 1
21.780, 20.59, N/A, , 1.799, 1
21.800, 20.60, N/A, , 1.800, 1
21.820, 20.63, N/A, , 1.802, 1
21.840, 20.65, N/A, , 1.804, 1
21.860, 20.69, N/A, , 1.806, 1
21.880, 20.71, N/A, , 1.808, 1
21.900, 20.72, N/A, , 1.809, 1
21.920, 20.75, N/A, , 1.811, 1
21.940, 20.78, N/A, , 1.813, 1
21.960, 20.77, N/A, , 1.815, 1
21.980, 20.81, N/A, , 1.815, 1
22.000, 20.82, N/A, , 1.817, 1
22.020, 20.84, N/A, , 1.819, 1
22.040, 20.87, N/A, , 1.820, 1
22.060, 20.87, N/A, , 1.821, 1
22.080, 20.88, N/A, , 1.824, 1
22.100, 20.96, N/A, , 1.826, 1
22.120, 20.98, N/A, , 1.828, 1
22.140, 20.98, N/A, , 1.829, 1
22.160, 21.03, N/A, , 1.832, 1
22.180, 21.04, N/A, , 1.834, 1
22.200, 21.08, N/A, , 1.836, 1
22.220, 21.10, N/A, , 1.837, 1
22.240, 21.11, N/A, , 1.838, 1
22.260, 21.11, N/A, , 1.840, 1
22.280, 21.17, N/A, , 1.841, 1
22.300, 21.15, N/A, , 1.843, 1
22.320, 21.18, N/A, , 1.844, 1
22.340, 21.22, N/A, , 1.845, 1
22.360, 21.21, N/A, , 1.847, 1
22.380, 21.27, N/A, , 1.849, 1
22.400, 21.30, N/A, , 1.850, 1
22.420, 21.30, N/A, , 1.852, 1
22.440, 21.34, N/A, , 1.854, 1
22.460, 21.36, N/A, , 1.856, 1
22.480, 21.36, N/A, , 1.857, 1
22.500, 21.40, N/A, , 1.859, 1
22.520, 21.41, N/A, , 1.860, 1
22.540, 21.40, N/A, , 1.862, 1
22.560, 21.46, N/A, , 1.864, 1
22.580, 21.48, N/A, , 1.866, 1
22.600, 21.48, N/A, , 1.867, 1
22.620, 21.54, N/A, , 1.869, 1
22.640, 21.56, N/A, , 1.871, 1
22.660, 21.58, N/A, , 1.873, 1
22.680, 21.60, N/A, , 1.874, 1
22.700, 21.60, N/A, , 1.876, 1
22.720, 21.66, N/A, , 1.878, 1
22.740, 21.69, N/A, , 1.880, 1
22.760, 21.71, N/A, , 1.881, 1
22.780, 21.70, N/A, , 1.882, 1
22.800, 21.75, N/A, , 1.884, 1
22.820, 21.75, N/A, , 1.886, 1
22.840, 21.78, N/A, , 1.887, 1
22.860, 21.81, N/A, , 1.889, 1
22.880, 21.82, N/A, , 1.891, 1
22.900, 21.83, N/A, , 1.891, 1
22.920, 21.86, N/A, , 1.894, 1
22.940, 21.87, N/A, , 1.896, 1
22.960, 21.94, N/A, , 1.897, 1
22.980, 21.92, N/A, , 1.898, 1
23.000, 21.92, N/A, , 1.900, 1
23.020, 22.01, N/A, , 1.903, 1
23.040, 22.01, N/A, , 1.904, 1
23.060, 21.99, N/A, , 1.905, 1
23.080, 22.05, N/A, , 1.907, 1
23.100, 22.06, N/A, , 1.908, 1
23.120, 22.08, N/A, , 1.909, 1
23.140, 22.11, N/A, , 1.912, 1
23.160, 22.13, N/A, , 1.914, 1
23.180, 22.15, N/A, , 1.915, 1
23.200, 22.19, N/A, , 1.917, 1
23.220, 22.21, N/A, , 1.920, 1
23.240, 22.23, N/A, , 1.921, 1
23.260, 22.27, N/A, , 1.923, 1
23.280, 22.29, N/A, , 1.925, 1
23.300, 22.32, N/A, , 1.926, 1
23.320, 22.35, N/A, , 1.928, 1
23.340, 22.35, N/A, , 1.930, 1
23.360, 22.38, N/A, , 1.931, 1
23.380, 22.39, N/A, , 1.932, 1
23.400, 22.39, N/A, , 1.934, 1
23.420, 22.43, N/A, , 1.936, 1
23.440, 22.44, N/A, , 1.937, 1
23.460, 22.47, N/A, , 1.939, 1
23.480, 22.51, N/A, , 1.941, 1
23.500, 22.50, N/A, , 1.942, 1
23.520, 22.54, N/A, , 1.944, 1
23.540, 22.59, N/A, , 1.947, 1
23.560, 22.59, N/A, , 1.948, 1
23.580, 22.61, N/A, , 1.949, 1
23.600, 22.65, N/A, , 1.951, 1
23.620, 22.65, N/A, , 1.952, 1
23.640, 22.67, N/A, , 1.953, 1
23.660, 22.70, N/A, , 1.955, 1
23.680, 22.73, N/A, , 1.958, 1
23.700, 22.78, N/A, , 1.960, 1
23.720, 22.79, N/A, , 1.961, 1
23.740, 22.78, N/A, , 1.963, 1
23.760, 22.83, N/A, , 1.965, 1
23.780, 22.88, N/A, , 1.967, 1
23.800, 22.86, N/A, , 1.968, 1
23.820, 22.88, N/A, , 1.969, 1
23.840, 22.92, N/A, , 1.971, 1
23.860, 22.91, N/A, , 1.972, 1
23.880, 22.94, N/A, , 1.974, 1
23.900, 22.97, N/A, , 1.976, 1
23.920, 22.99, N/A, , 1.977, 1
23.940, 23.02, N/A, , 1.979, 1
23.960, 23.02, N/A, , 1.981, 1
23.980, 23.06, N/A, , 1.983, 1
24.000, 23.11, N/A, , 1.984, 1
24.020, 23.10, N/A, , 1.986, 1
24.040, 23.14, N/A, , 1.988, 1
24.060, 23.17, N/A, , 1.989, 1
24.080, 23.16, N/A, , 1.990, 1
24.100, 23.18, N/A, , 1.992, 1
24.120, 23.23, N/A, , 1.993, 1
24.140, 23.23, N/A, , 1.996, 1
24.160, 23.30, N/A, , 1.998, 1
24.180, 23.30, N/A, , 1.999, 1
24.200, 23.27, N/A, , 2.000, 1
24.220, 23.34, N/A, , 2.003, 1
24.240, 23.37, N/A, , 2.005, 1
24.260, 23.38, N/A, , 2.006, 1
24.280, 23.42, N/A, , 2.008, 1
24.300, 23.44, N/A, , 2.010, 1
24.320, 23.46, N/A, , 2.012, 1
24.340, 23.51, N/A, , 2.014, 1
24.360, 23.51, N/A, , 2.014, 1
24.380, 23.51, N/A, , 2.016, 1
24.400, 23.56, N/A, , 2.018, 1
24.420, 23.55, N/A, , 2.019, 1
24.440, 23.56, N/A, , 2.021, 1
24.460, 23.63, N/A, , 2.022, 1
24.480, 23.62, N/A, , 2.023, 1
24.500, 23.65, N/A, , 2.026, 1
24.520, 23.70, N/A, , 2.028, 1
24.540, 23.70, N/A, , 2.030, 1
24.560, 23.74, N/A, , 2.031, 1
24.580, 23.78, N/A, , 2.033, 1
24.600, 23.77, N/A, , 2.035, 1
24.620, 23.81, N/A, , 2.036, 1
24.640, 23.82, N/A, , 2.037, 1
24.660, 23.83, N/A, , 2.039, 1
24.680, 23.85, N/A, , 2.040, 1
24.700, 23.89, N/A, , 2.041, 1
24.720, 23.88, N/A, , 2.044, 1
24.740, 23.92, N/A, , 2.046, 1
24.760, 23.94, N/A, , 2.047, 1
24.780, 23.94, N/A, , 2.049, 1
24.800, 24.00, N/A, , 2.051, 1
24.820, 24.02, N/A, , 2.053, 1
24.840, 24.03, N/A, , 2.053, 1
24.860, 24.07, N/A, , 2.056, 1
24.880, 24.08, N/A, , 2.058, 1
24.900, 24.11, N/A, , 2.059, 1
24.920, 24.14, N/A, , 2.060, 1
24.940, 24.13, N/A, , 2.062, 1
24.960, 24.17, N/A, , 2.063, 1
24.980, 24.17, N/A, , 2.065, 1
25.000, 24.18, N/A, , 2.067, 1
25.020, 24.24, N/A, , 2.069, 1
25.040, 24.26, N/A, , 2.071, 1
25.060, 24.25, N/A, , 2.072, 1
25.080, 24.31, N/A, , 2.074, 1
25.100, 24.31, N/A, , 2.076, 1
25.120, 24.36, N/A, , 2.078, 1
25.140, 24.40, N/A, , 2.080, 1
25.160, 24.39, N/A, , 2.081, 1
25.180, 24.40, N/A, , 2.082, 1
25.200, 24.45, N/A, , 2.084, 1
25.220, 24.45, N/A, , 2.085, 1
25.240, 24.47, N/A, , 2.087, 1
25.260, 24.51, N/A, , 2.089, 1
25.280, 24.52, N/A, , 2.091, 1
25.300, 24.57, N/A, , 2.093, 1
